layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0006686110092259656,4.17174312009392e-05,0.0006686110092259656,4.17174312009392e-05,6.065332407004301e-05,4.461085201925985e-06,0.9999825204840304,0.9999819423434909,0.06221048401955047,0.06206310660962083
1,0.037158839806484587,0.007266871073535394,0.037158839806484587,0.007266871073535394,0.02066240284565377,0.0017546763545489162,0.9939417424080673,0.9938168734225613,0.3746016771703818,0.33759535354658193
2,0.03967580289730341,0.007946070705350151,0.03967580289730341,0.007946070705350151,0.04583090983959952,0.004794466255866149,0.9804844615137132,0.9801757481656753,0.5140469023556603,0.47688805195733197
3,0.03640783561828671,0.003525540475951097,0.03640783561828671,0.003525540475951097,0.07987794773679271,0.008480378026755522,0.9613061205334236,0.9610094695144721,0.5254206801897847,0.5154676871756095
4,0.039954880727662345,0.005967060063729084,0.039954880727662345,0.005967060063729084,0.1224260152898009,0.0067118233064650725,0.9181619738121499,0.9177054269694451,0.5689797212568252,0.5912115063814095
5,0.06272706546338647,0.014527374684690023,0.06272706546338647,0.014527374684690023,0.1330220700244123,0.012612161688508922,0.926106710913082,0.9256476069296671,0.6145548100368894,0.671935852923308
6,0.07686719037384615,0.015928912390519342,0.07686719037384615,0.015928912390519342,0.1875011776390086,0.01906904108030734,0.8783689596454368,0.8774678690027254,0.649328605372008,0.7194365708466292
7,0.07185696910236845,0.02060782286673882,0.07185696910236845,0.02060782286673882,0.22323196364175954,0.019033080159470004,0.8337831658105133,0.832880000813057,0.6815763857608357,0.7259254339193795
8,0.05423386559755657,0.0077433884630545395,0.05423386559755657,0.0077433884630545395,0.21674332381647451,0.02179158652118936,0.8364318676126009,0.8351495801526356,0.7785936581048626,0.7708871570937614
9,0.0775583036612859,0.02254555225512808,0.0775583036612859,0.02254555225512808,0.2789951786121639,0.018864972535418894,0.8225319250145151,0.8214640249958715,0.6749902776053462,0.7221185184793094
10,0.07474295462842699,0.010919756164987495,0.07474295462842699,0.010919756164987495,0.3670802589968304,0.01890853326908181,0.8245363618972932,0.8234564710070206,0.6881606890135956,0.7062867920625232
11,0.10664068832447209,0.015411757796156894,0.10664068832447209,0.015411757796156894,0.5774535625653126,0.03436682745538354,0.7456458219454598,0.7444400980484289,0.6852266126938924,0.6749571589923388
12,0.004356266423205428,0.0008033469049244718,0.004356266423205428,0.0008033469049244718,0.011511913634331706,0.0006389653934816522,0.7610556374240895,0.7598659944533027,0.9878321706495387,0.9911011173997519
