layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.002501346174922702,0.0003586423503367344,0.002501346174922702,0.0003586423503367344,0.00028154077788952156,3.1957495815167046e-05,0.9998862810320366,0.9998834693583828,0.28669128752059414,0.28479744903397936
1,0.011615168787322718,0.0027247179570445285,0.011615168787322718,0.0027247179570445285,0.017258618442168885,0.0016207167672575716,0.9972715057347822,0.997207993172244,0.44345914444467216,0.45372835439754766
2,0.015009543517949859,0.002039950202137545,0.015009543517949859,0.002039950202137545,0.029075040647399464,0.0014600571369561871,0.9899716239202887,0.9897609541877342,0.4721874178879951,0.46382284745867197
3,0.034915472960502854,0.004958202190221459,0.034915472960502854,0.004958202190221459,0.04293960427793632,0.0014473308149492244,0.9840566494083893,0.9837414547101879,0.4680255059591464,0.43575043130999747
4,0.04315662113432371,0.005398405910948911,0.04315662113432371,0.005398405910948911,0.051126826318589814,0.0024433203713522585,0.9796301415918856,0.9792378879079471,0.4742763737477896,0.43396947767993244
5,0.05525041438930865,0.00656079509237379,0.05525041438930865,0.00656079509237379,0.06496046791261792,0.002701251127792075,0.9665726963094553,0.9660384081672526,0.4859729989709464,0.4351535016337243
6,0.05306457603609542,0.0058969406086476685,0.05306457603609542,0.0058969406086476685,0.08212737540348265,0.004044938431597015,0.9553817807329444,0.9547512784579075,0.4780897747998192,0.43286398016026933
7,0.040019328051833614,0.005258110056285411,0.040019328051833614,0.005258110056285411,0.10005821935389411,0.0046179613518038225,0.9475649130406266,0.9469253880765534,0.48243452972871737,0.4587815126173688
8,0.0363378440723609,0.0033882052904461524,0.0363378440723609,0.0033882052904461524,0.13517214536524097,0.006882519667507878,0.9391533752767237,0.9385050873565383,0.48130208449670764,0.4737950539507678
9,0.04179162199959625,0.00322085564188623,0.04179162199959625,0.00322085564188623,0.17540301799436436,0.0100952399667831,0.9213648437529963,0.9206757114178307,0.4755459427336112,0.48063241079866514
10,0.06166861454733691,0.010021472289724448,0.06166861454733691,0.010021472289724448,0.22684208632293448,0.01176412656753067,0.9028432202749227,0.9020261079532886,0.4721962993453217,0.5220200278442655
11,0.08014446908789677,0.006611643113957471,0.08014446908789677,0.006611643113957471,0.3028233916990262,0.015141232935048314,0.8643171199390836,0.8640359289524919,0.4958274432062438,0.5412389256976379
12,0.09603764985390736,0.011739086134382213,0.09603764985390736,0.011739086134382213,0.35018382127596165,0.01837403854281686,0.8543205826891531,0.8540812826465112,0.5082619914326503,0.5788544924932671
