layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0030294450773439706,0.0002482647956347808,0.0030294450773439706,0.0002482647956347808,0.0007653480801912209,4.1140993784402205e-05,0.9997562088315044,0.9997481375016095,0.06204567177665558,0.06017225830129954
1,0.009555133062501409,0.0017923831075558503,0.009555133062501409,0.0017923831075558503,0.010895451770714548,0.001053417623031892,0.9960651937534074,0.99599672092384,0.14846611731994747,0.1444021061159332
2,0.019685259885382046,0.0036184979287834824,0.019685259885382046,0.0036184979287834824,0.032470022820746805,0.0024862785265146767,0.9929075610560868,0.9927565990050313,0.2035424158105618,0.21818830458908853
3,0.0362018184200466,0.008027841859646471,0.0362018184200466,0.008027841859646471,0.05666909635783427,0.0041093473639056246,0.9893316094716531,0.989104632871694,0.24132872886455842,0.2755229740529279
4,0.033404271483682246,0.009300792733431177,0.033404271483682246,0.009300792733431177,0.07456889886519051,0.006289386390005524,0.9786221052384529,0.9781871789589477,0.28596122518622225,0.31311468336659243
5,0.035766409635235454,0.011174605591498587,0.035766409635235454,0.011174605591498587,0.08987314881902672,0.008161302622543685,0.9631994550943056,0.962479164915676,0.29961726979537684,0.32719409350296075
6,0.030138390275723043,0.0026883302668944033,0.030138390275723043,0.0026883302668944033,0.09577893411338712,0.007859479632103157,0.9583312930095548,0.957573404796543,0.33040569382388657,0.3303227699606623
7,0.0297082676213759,0.0025417950747387056,0.0297082676213759,0.0025417950747387056,0.09959180728787531,0.007704904348302266,0.957708993654965,0.9569705844407295,0.35855884490591344,0.3592843549436528
8,0.03097475476554871,0.0028456671403674144,0.03097475476554871,0.0028456671403674144,0.10484726111000009,0.007711960011646897,0.9543584082340512,0.9535824916830203,0.3720654083907685,0.37332732255108303
9,0.031305642204286235,0.0032357022166640756,0.031305642204286235,0.0032357022166640756,0.11503309550480627,0.007653871411063478,0.9533773612068612,0.952609939790218,0.3842744501960707,0.39147463652649145
10,0.03197334465980208,0.005888312665491393,0.03197334465980208,0.005888312665491393,0.12981307367842115,0.008093669484741847,0.9524506745624469,0.9516342649630203,0.41925627910891744,0.4300307949565426
11,0.03554649759976647,0.0056892390873492064,0.03554649759976647,0.0056892390873492064,0.1439824314016134,0.00956172130178601,0.9447300393279844,0.9437766127278119,0.42225492898938566,0.4347315495319604
12,0.036312107921335594,0.003868356824932195,0.036312107921335594,0.003868356824932195,0.15644823937782884,0.01045763253772295,0.9423055519036442,0.9413681184848691,0.4273922337229461,0.4306405590971146
13,0.0387584289730614,0.004109115783856017,0.0387584289730614,0.004109115783856017,0.1704223173413756,0.012334821221304445,0.9346448038577928,0.9335662347724325,0.43643697400186987,0.4405125263063093
14,0.04362550067998406,0.006535133672198566,0.04362550067998406,0.006535133672198566,0.1929184843235984,0.015502412040907515,0.9250005348777927,0.923731642685621,0.44425186935024374,0.44646541287782693
15,0.048899265264458196,0.01021157189951378,0.048899265264458196,0.01021157189951378,0.2185636378323271,0.021876341297703678,0.9146316138209255,0.9132064509440877,0.46168945687898155,0.4682958482681345
16,0.05219872862717216,0.007506074883677533,0.05219872862717216,0.007506074883677533,0.24647896998385485,0.026236757456209334,0.9027556030367159,0.9011011332991997,0.4838493692933711,0.47346651886768265
17,0.055151681101843916,0.00864852614214725,0.055151681101843916,0.00864852614214725,0.26483457598590066,0.026710692655803354,0.9013335326107698,0.8997808033498688,0.5041001968747357,0.48255607101682463
18,0.05777092816864936,0.008825993345435332,0.05777092816864936,0.008825993345435332,0.273166764786328,0.028022320476063567,0.8960579647751291,0.8945562835057472,0.5258520743080943,0.5018519403325018
19,0.06929946910752971,0.012578243358452932,0.06929946910752971,0.012578243358452932,0.27271110298249346,0.024319986190381584,0.8881953804068978,0.8867182642964856,0.5506748376892535,0.5061880228531592
20,0.07849039315405174,0.011702351814424639,0.07849039315405174,0.011702351814424639,0.26514456135006326,0.01957565656127236,0.8676863986472338,0.8661451905995194,0.5776788577915606,0.5229645035245969
21,0.08908375897758065,0.010198367424425205,0.08908375897758065,0.010198367424425205,0.22400920777638214,0.014407540537305604,0.8409059470276821,0.8393735731499405,0.6743555649659626,0.5979134202939966
22,0.018829091428699964,0.0018127719370362209,0.018829091428699964,0.0018127719370362209,0.048080984283788195,0.0036019569516240533,0.5574216765873085,0.5558167899287048,0.9128398804783574,0.9029451847741494
23,0.01215449222219816,0.0027271968120759936,0.01215449222219816,0.0027271968120759936,0.02743557358587344,0.0016834002006499368,0.3595165708974914,0.35811536652247516,0.9458195563169618,0.9545659447748926
24,0.00215873658453508,0.0005840805044808189,0.00215873658453508,0.0005840805044808189,0.006873653488657526,0.0008243279657117699,0.881204289318384,0.8804774545680534,0.992142202537751,0.9934919376952273
