layer,l3_mean,l3_std,per_token_mean,per_token_std,cka,anisotropy_base,anisotropy_ft
0,5.640770995778003e-05,5.276109622557758e-06,9.199869886510808e-06,1.0449607715027787e-06,0.9999991812395186,0.9265313162980158,0.9265388423379971
1,0.001360311893779886,0.00022102250785413285,0.00024091008211766062,1.4053379118011082e-05,0.9947282029261594,0.9855019061535856,0.9841532283033347
2,0.0010325635241737548,0.00012298909568712467,0.00024539743035130386,1.5645821422205083e-05,0.9895528814800869,0.9950475418901205,0.9940149811903976
3,0.0005598615989531144,7.105967028470045e-05,0.0005727230464564567,7.938024661293233e-05,0.9708901746947566,0.996903802811041,0.9963440753012115
4,0.0008770884584594699,0.00012555679121229954,0.00048450500692239645,7.438082216333075e-05,0.9404418631794923,0.9967215153603914,0.9958449419852204
5,0.001023360127489667,0.00018163854270984638,0.000673597043058142,7.561640053267959e-05,0.9512341757184127,0.9961100175701556,0.9950875456357788
6,0.001051440398698157,0.00016353674230077484,0.0010732783975247583,0.00014785514836348836,0.9405482964968983,0.9954856808091306,0.9944363256054928
7,0.0009512698165301875,0.00011822804028778295,0.0008565034087544105,0.00010264307612037144,0.957923929128032,0.9951654947141403,0.9942191344379314
8,0.0010379561685253768,0.00019500673019642314,0.0022971591608471936,0.00046069039418640144,0.9253341901904883,0.9934369467725356,0.9924547763317367
9,0.0015158811042928016,0.0002733534343143103,0.0022580547600829946,0.0003222585982085778,0.9639570274397083,0.9908008554908789,0.9893843682928661
10,0.004088786169495421,0.0005349446582064889,0.006188073317465586,0.0007641334043344105,0.9315715323121893,0.9830960787948293,0.9792325310103118
11,0.00783460599065408,0.001249093322986013,0.013806708818835788,0.0016537501879649017,0.9375790878152548,0.9679879142676604,0.9607992194199776
12,0.06586270597503935,0.009054328862612685,0.18508501709546532,0.02924030995651794,0.9136242219039196,0.6244092518011156,0.6400985815770286
