layer,l3_mean,l3_std,per_token_mean,per_token_std,cka,anisotropy_base,anisotropy_ft
0,0.0005316674400436797,5.0596110946847285e-05,5.459032000394113e-05,6.123346262332235e-06,0.9999926519490395,0.07674146735132217,0.07642719870656992
1,0.009294616145225292,0.0018311877079142855,0.00023636783784701586,3.8287613174939915e-05,0.9995698565447305,0.4951243630037697,0.48585103081562275
2,0.006082041033522133,0.0015292407724311929,0.0003768009515634676,6.580751109742823e-05,0.9996086669244932,0.6668988121933743,0.6608953287518954
3,0.003662421525129455,0.0009515359689856119,0.000725185282331232,0.0001590280871432467,0.9994297868797458,0.6378822052890888,0.6352190716610056
4,0.0033637052510495716,0.00033095137512787875,0.00115934235306872,0.0002938685020526204,0.9991151317629842,0.6506720972242865,0.6509324364662075
5,0.00549098041502869,0.001680788514346018,0.0014470475565234696,0.0003927497637630322,0.9991188504462017,0.6462830332188937,0.6416291342951477
6,0.008153143540896817,0.0018167226614127585,0.002002360373863058,0.0006016644501796657,0.9988810393311922,0.6183251588284762,0.6106838155567996
7,0.00933142874841728,0.0020739336567407495,0.0029758549836496903,0.0008870657290686158,0.9981729362964227,0.6073129362783583,0.5985407591424334
8,0.009614740186367621,0.00196566856888611,0.004226870181798832,0.001364554431299152,0.9974060209625963,0.5564895129214553,0.5486971172657701
9,0.009627291771181297,0.00187368083323896,0.0065288584056580985,0.0016782414320825915,0.9942011834695095,0.6023438293879233,0.5965170029662379
10,0.008749183747951254,0.0020432794931370887,0.007308511994966694,0.0017845563353748577,0.9951487631949252,0.6194822595623972,0.6157803750088734
11,0.014366602226658323,0.0036319685064180544,0.008525532789726857,0.0020610103844050684,0.9943173506366924,0.6226784427156714,0.6096302051828886
12,0.01407920560274083,0.003999109578117333,0.009308762976822111,0.0022220285543338896,0.9924163160447461,0.629016950964224,0.6173826365525891
13,0.011512089520403576,0.0027889874519237334,0.009878311450081653,0.0023934052074541887,0.9926191460808849,0.6294739495956054,0.6228539927312655
14,0.011263311144460322,0.0028481197855566827,0.011327325542626682,0.002816144252559167,0.9913008366435367,0.6453809689008575,0.6430187802204722
15,0.011809485392708824,0.002677979513341758,0.013312721197391639,0.003173071380907328,0.9891687361194834,0.6554988096082741,0.651572338916784
16,0.013534802946293348,0.0035256582774250505,0.014701296002952821,0.003624443424984829,0.988458124229933,0.6606050115582395,0.653861712252079
17,0.019369326922221614,0.003826754403000033,0.01605282552815715,0.004051757840699298,0.9880503568397898,0.6903732022407392,0.6735681201080213
18,0.02334664136192587,0.004441786388910593,0.018987950560225723,0.00479268348715447,0.987352256911778,0.6755822452309881,0.6544180614598994
19,0.023588985143878964,0.005345287704441149,0.020685672673063586,0.0051281954169372,0.9855541937651472,0.6878285452762505,0.6663915767962335
20,0.01560216128436862,0.003052599429313975,0.02273613922828335,0.006613959687021051,0.9824530855342758,0.7194793023085926,0.7078825990978991
21,0.01863830913349471,0.004958506861486058,0.025234772322554944,0.007572964006458087,0.9805842100011362,0.7110132777341365,0.6963296379180318
22,0.02543295866511925,0.0047246624545364295,0.027981422287318047,0.008617745084988693,0.9800053984713686,0.7324891122379926,0.7091113487348433
23,0.01875986575045995,0.0029338920310965177,0.03131474421988416,0.009979661874534775,0.9768048016843722,0.7402390929133111,0.726628949916193
24,0.023631570445860235,0.004191118606046171,0.034896402953635636,0.011159552007048127,0.9721918521272747,0.7388599908248655,0.7207976729616022
25,0.022976214280059894,0.004028303078404723,0.03438514920172326,0.010143258306772754,0.9719512025356103,0.7581857966290898,0.7417768330374022
26,0.029686454009752995,0.004947406219910256,0.03960517662171971,0.011405135884545333,0.9674412159924028,0.7422831002616883,0.7183668802854519
27,0.026406936475920482,0.00489055804318197,0.03930810160290617,0.01212112340254486,0.961446347877381,0.7578372990590079,0.7384552749904474
28,0.033570176600606495,0.006260508156136318,0.039466230649225706,0.011919823165978463,0.9584546948255883,0.7697102771604698,0.7413565470418765
29,0.029108129754937356,0.005151370794390259,0.03989413737639133,0.012452377622595939,0.9545477122636404,0.7886955428483657,0.7657231800885153
30,0.030906345228081566,0.006711227566337122,0.03737585558665515,0.011896865062230597,0.9412566588900302,0.8220553983776391,0.7958021084934641
31,0.03108244803785834,0.007934825886454779,0.03915991512260504,0.011876992657267339,0.9355197630646176,0.8424729504865558,0.8149830525377217
32,0.10859832571626134,0.02998765214566799,0.0914189597872627,0.025372294972075386,0.8229150318975935,0.7775612711561402,0.6780932032401816
