layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0023656733574850424,0.0003098894752460383,0.0023656733574850424,0.0003098894752460383,0.00026786718321177434,3.7173089034995954e-05,0.9998807297790152,0.9998778468435846,0.28135017180439836,0.27963849580726546
1,0.01622553315642202,0.0019196481118436708,0.01622553315642202,0.0019196481118436708,0.016435649781468043,0.0015350020715617382,0.9968182071332605,0.9967498648557436,0.438993317165262,0.45499115765013515
2,0.01393954833731692,0.001607616245995597,0.01393954833731692,0.001607616245995597,0.030654232470625747,0.0020675700514779707,0.9890917197118713,0.9888774900893708,0.4668578999201037,0.46340875131691456
3,0.021735149737182526,0.0023333132511253853,0.021735149737182526,0.0023333132511253853,0.046309049419527855,0.002952672376078074,0.9798296718946289,0.9794857619854436,0.46199485633068865,0.44888883253223993
4,0.023344300384150203,0.003932885852084229,0.023344300384150203,0.003932885852084229,0.05674024901281025,0.004201685450475668,0.9752198560759594,0.9747939196769823,0.46799603085274377,0.45558971235734713
5,0.028361228611942357,0.0040558270882402915,0.028361228611942357,0.0040558270882402915,0.07232875375614453,0.006744610866922355,0.9627397876264207,0.9622816308439067,0.4786955001561931,0.46607704056083
6,0.02839226622524797,0.003372830883933486,0.02839226622524797,0.003372830883933486,0.09977690886091181,0.009874639925586431,0.9491216039285041,0.948539988143696,0.46943377193783425,0.4779664188487205
7,0.03612172462346458,0.004579092831697708,0.03612172462346458,0.004579092831697708,0.12006845357125995,0.009102254691653502,0.9379307575696972,0.9372793981169433,0.4731451639022538,0.49915704748152046
8,0.03804681017806991,0.00446148210206158,0.03804681017806991,0.00446148210206158,0.154258958161032,0.010981249142948173,0.9264173395062861,0.9256645559443532,0.4687824784728405,0.4863134165085129
9,0.04752352432086477,0.005400180660173929,0.04752352432086477,0.005400180660173929,0.19180440160510706,0.013988145221313815,0.907857612068585,0.9071973564050267,0.46183618511703345,0.4712822625992665
10,0.06123240746011349,0.006252600121831345,0.06123240746011349,0.006252600121831345,0.24566867090942307,0.020474243213654177,0.8856445734928399,0.8848259214941941,0.45570191424999384,0.4905208220836396
11,0.08954232969767471,0.00865481224239153,0.08954232969767471,0.00865481224239153,0.32102819608797606,0.025047222024333224,0.8479314196611034,0.8475460615144187,0.47830113519899786,0.524928659113011
12,0.10678263335953005,0.014770815518798547,0.10678263335953005,0.014770815518798547,0.3732137771733343,0.02647678523126498,0.8430528515017065,0.8426930130314224,0.4878566280890807,0.558464020968088
