layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0009844821463062274,9.71673543299297e-05,0.0009844821463062274,9.71673543299297e-05,9.505604761472384e-05,8.095165236234408e-06,0.9999667309510237,0.9999656110691783,0.063038553101193,0.06265919978513206
1,0.0662478422361226,0.007667396115693508,0.0662478422361226,0.007667396115693508,0.037806918321039946,0.004272245692514177,0.9861670793455927,0.985901632280179,0.301064204320026,0.23495615754618196
2,0.05409676040469169,0.00930139252138126,0.05409676040469169,0.00930139252138126,0.07668671957989098,0.0065664751719527615,0.9539107286217635,0.9534147522985559,0.44240759809170227,0.3926882328729072
3,0.0908288997436549,0.011746495142736084,0.0908288997436549,0.011746495142736084,0.10211825043182184,0.010844511785583775,0.9436510065176459,0.9430134544056156,0.5494004916542403,0.46036170069118665
4,0.06389710743401278,0.0113016942464361,0.06389710743401278,0.0113016942464361,0.11929287469680641,0.010980706359446533,0.9188982712852132,0.9180669403507904,0.5578878435799238,0.5071789909624106
5,0.06988051056322335,0.009840280773673674,0.06988051056322335,0.009840280773673674,0.13039633169606066,0.012078451744366631,0.9101708362619284,0.9095732712725263,0.5757791566516941,0.5180568568356843
6,0.05313793139218596,0.006561439435704037,0.05313793139218596,0.006561439435704037,0.14671454204756035,0.009477291003811648,0.9055853102799737,0.9050401201760061,0.5411245887407657,0.5164736339923016
7,0.062246867033361006,0.007842156551031185,0.062246867033361006,0.007842156551031185,0.1735261446835971,0.011764421834167668,0.9038188261000902,0.9034011495621258,0.5164188569424099,0.47852075125631766
8,0.054368897662053904,0.007979170421248936,0.054368897662053904,0.007979170421248936,0.18602412206643487,0.01182355007194819,0.8974968071882776,0.8970488872122205,0.5298113485190488,0.5121553925805216
9,0.06610561082680803,0.010753323137063736,0.06610561082680803,0.010753323137063736,0.19596445107657284,0.008826694131924617,0.8838126559423353,0.8835478956991046,0.5229485674087211,0.48743404254881
10,0.08199229585724857,0.012183824191991752,0.08199229585724857,0.012183824191991752,0.21086248920902242,0.008977863976238948,0.8842896444374162,0.8840585682257004,0.5366837390514606,0.4749198155705825
11,0.08350121678230842,0.013520899834558097,0.08350121678230842,0.013520899834558097,0.21964065503242494,0.009159935211894068,0.8661370942592915,0.8658099431266759,0.5467660470956646,0.48501537828521535
12,0.0918369088706235,0.00989630736199615,0.0918369088706235,0.00989630736199615,0.22951402081685868,0.00798290266366509,0.870899067800997,0.8707760200863024,0.5804866532137664,0.5074850314403327
13,0.07981843039532628,0.009200948698371644,0.07981843039532628,0.009200948698371644,0.2398016614081045,0.007925207722418996,0.8621184560842067,0.8619044228836581,0.5747546761655348,0.5263557177618756
14,0.09149047558932821,0.009785837782592021,0.09149047558932821,0.009785837782592021,0.24850143857505227,0.007756456328178693,0.8540126428739496,0.853801045423599,0.610655782076791,0.5431462662133557
15,0.08103269990815717,0.00868822272600446,0.08103269990815717,0.00868822272600446,0.25929278462953487,0.01009485148896735,0.8592452288486397,0.8591360084944587,0.5861166863033367,0.5408400966098055
16,0.07986086920561584,0.008681104054513129,0.07986086920561584,0.008681104054513129,0.279804078264143,0.011841485921162834,0.8563411475942583,0.8560892190719045,0.5998221544194198,0.5619163001444513
17,0.0922752198670522,0.010870725725460944,0.0922752198670522,0.010870725725460944,0.25563737186848134,0.011060532191756553,0.8317647274113664,0.8319011569877265,0.6580907335683233,0.5991867095876275
18,0.1001622837193358,0.010861435979745586,0.1001622837193358,0.010861435979745586,0.24624212409768814,0.01072566205999219,0.8027165937409428,0.8029633785312029,0.7413455960514711,0.6656044552107863
19,0.09667472954667396,0.010434470792115711,0.09667472954667396,0.010434470792115711,0.2445060831038611,0.010217567477695266,0.7686271349975632,0.76848707218287,0.7501927739237879,0.6862676028384739
20,0.09736858014258662,0.008169440700530986,0.09736858014258662,0.008169440700530986,0.2460312919477894,0.019331559088504965,0.6719695059112734,0.670917735437537,0.756390484077631,0.7216419785894985
21,0.09463606958716778,0.007456423702663504,0.09463606958716778,0.007456423702663504,0.2575879158716194,0.018606665213279045,0.6583682756863809,0.6575513527111645,0.7696081639225839,0.7438908041330705
22,0.08080494065535995,0.00841883842671056,0.08080494065535995,0.00841883842671056,0.23594726106274438,0.012104446529362498,0.717820302601085,0.7173374244938874,0.7641237972611808,0.7814893100322275
23,0.10039245402868498,0.013823614251535377,0.10039245402868498,0.013823614251535377,0.29594285603970494,0.02580527316665215,0.7554053499747208,0.7552789360586701,0.6993172872787298,0.765119278931715
24,0.19119382249922343,0.027155149336747876,0.19119382249922343,0.027155149336747876,0.30927856180567526,0.01699504230063917,0.8132494226639048,0.8137070555819176,0.6014950680653924,0.791142060199795
