layer,l3_mean,l3_std,per_token_mean,per_token_std,cka,anisotropy_base,anisotropy_ft
0,0.006592508118028595,0.0009748409633800083,0.0016148271114390905,0.0002645403060381934,0.9992632338732658,0.3529801153636968,0.3471734180624667
1,0.012216999187766621,0.0019671952812465314,0.00511778712900583,0.0007767364293003896,0.9988068051924555,0.36466347463409116,0.3528133066729628
2,0.013858330677971566,0.004012129647602688,0.012507215980648013,0.0017217253046224194,0.9978309957068064,0.38083569314397614,0.3679808294815933
3,0.017668836654633417,0.005667129395702843,0.02442502178959128,0.002981527008201444,0.9959444709087847,0.39369856164825706,0.3776272462624278
4,0.018269883345571437,0.005278844909967139,0.033727846663689685,0.004330435315346426,0.9932846793150619,0.4152536749190812,0.4027316273710908
5,0.020178323839495655,0.005209317598245177,0.04166523425653687,0.006032540335584861,0.9899927772567723,0.42338330449142747,0.4123212367174691
6,0.01977809320721124,0.0036910314890828784,0.05250636680207969,0.007885816692969602,0.9862287854667213,0.41866444394929847,0.41374892959387244
7,0.027107732314775514,0.005405694200733177,0.06278047224884858,0.009207088165753604,0.982434061970532,0.42493170575830364,0.40606569919065627
8,0.037887691699314774,0.004774253159234065,0.07193811162278471,0.008968138419925602,0.9774965468317618,0.43510248396924833,0.4046961897966458
9,0.05086233933236843,0.006227442236269187,0.08327278130516196,0.00814038626176692,0.9727113831738646,0.4560163201679429,0.4120453726648667
10,0.05634439082089001,0.008648061431657646,0.10402173049466881,0.008979652685017287,0.9702261522605262,0.48446079546517024,0.43415727915813307
11,0.04452088499427528,0.007799014017268168,0.12607787736567871,0.012301739892020373,0.9609970880620964,0.4848759499621774,0.4535796474544017
12,0.05947626219844665,0.010883811399290406,0.15773497311838566,0.017586221718053584,0.9538087234290755,0.4860284770655703,0.43667520640695273
13,0.07500540531470964,0.011122057139281223,0.17510227369700565,0.01940461348382928,0.951451421235128,0.49442620798188414,0.4273352152844462
14,0.08200027011732554,0.013872914889296676,0.18583181090125367,0.019318489590137107,0.9479339707977965,0.5012272208027012,0.42719209233358457
15,0.09347297643209096,0.014747786930745533,0.20001332166657232,0.02098757343923275,0.9415413809640635,0.5069940998584906,0.42141436974901597
16,0.11083142350772712,0.01916915100723884,0.20897660723075692,0.023043779602470303,0.9299297128882368,0.5370711178873067,0.4336817301910071
17,0.11289526837468955,0.018540878038913782,0.20380807494701317,0.022386199563366467,0.918999883519217,0.551592339461344,0.4476680077457763
18,0.10247312172029481,0.01960355581529927,0.19607498873024748,0.01994493324355092,0.9032549026014541,0.5752342986499814,0.4853152727559837
19,0.08894111087502857,0.01688595391280173,0.17945664274852569,0.016014054684700487,0.8978455492295585,0.5971966076639142,0.5239351202865594
20,0.08141313423016469,0.015635854808303616,0.19679301483833095,0.016369380499706813,0.8892997404063929,0.5844524891172372,0.525735248445095
21,0.08166053350534105,0.014107023950978194,0.2388430526255762,0.018644722821816916,0.8669901229857498,0.5658434108683087,0.5204858096644911
22,0.07832326282336592,0.01337598910839102,0.27940432084018546,0.025206500459514294,0.8482832488421069,0.5735558992440191,0.5443563659864104
23,0.09394892473456795,0.012866950036082684,0.3495037621248633,0.03387671518389846,0.8174990371274715,0.5868091140559335,0.580771906287534
24,0.11737146107408607,0.014824942377239714,0.2757442400974604,0.03701166113201662,0.8675360818641986,0.6375586271943022,0.6460764528779668
