layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,5.6309202606926305e-05,5.191532402635103e-06,5.6309202606926305e-05,5.191532402635103e-06,9.193503418209976e-06,1.0420106188538176e-06,0.9999991874659107,0.9999991835280371,0.9265493962296428,0.9265568081757103
1,0.001359685014874281,0.00022080567858567308,0.001359685014874281,0.00022080567858567308,0.00024102077808951528,1.4174020860195475e-05,0.9947266253253678,0.9946416346189798,0.9855045173200996,0.9841564727823517
2,0.0010329529906773426,0.00012296688023543097,0.0010329529906773426,0.00012296688023543097,0.000245849016198881,1.574445042490865e-05,0.989523407568558,0.9893501205509019,0.9950500709769774,0.9940171207786681
3,0.000560157819374625,7.110117562290246e-05,0.000560157819374625,7.110117562290246e-05,0.0005739142692745923,7.982655518291275e-05,0.9708419613857909,0.9703494285214285,0.9969050044153667,0.9963449802409796
4,0.000877665033218306,0.00012573815045041048,0.000877665033218306,0.00012573815045041048,0.00048540419630599483,7.477870172526312e-05,0.9404140183183428,0.9396150761481764,0.9967218638662041,0.9958447134151422
5,0.0010226276147373568,0.00018043277865418023,0.0010226276147373568,0.00018043277865418023,0.0006743036840083978,7.56871547367567e-05,0.9511868525323824,0.9504877122214289,0.9961115342684872,0.9950898070118169
6,0.0010504357419660942,0.0001620700171424659,0.0010504357419660942,0.0001620700171424659,0.0010737422876138498,0.00014785363384046013,0.9405219538504507,0.9396829455612716,0.9954872327285973,0.9944389261254243
7,0.0009505963975298076,0.00011676825969970482,0.0009505963975298076,0.00011676825969970482,0.0008567496572938853,0.00010258762978251654,0.9578913002143272,0.9572735151264115,0.9951670671448964,0.9942214433329069
8,0.001036426533989996,0.00019171313851244515,0.001036426533989996,0.00019171313851244515,0.002297393747149592,0.0004610164231585042,0.9253216600271502,0.9242357380740817,0.9934389631637522,0.9924585655369655
9,0.0015134765083705968,0.0002684438084467392,0.0015134765083705968,0.0002684438084467392,0.002257300335176182,0.0003219544393813569,0.9639703295144318,0.9635330604337167,0.9908056360033278,0.9893918047370338
10,0.004082657339403375,0.0005226712959598154,0.004082657339403375,0.0005226712959598154,0.0061842867921374535,0.0007619182697893974,0.9315822662460475,0.9308314134459008,0.9831042557437486,0.9792472102079769
11,0.007817539121996984,0.0012146075405198283,0.007817539121996984,0.0012146075405198283,0.013798950047124633,0.0016503032547887844,0.9376459339695777,0.9371128204234694,0.9679962650198786,0.9608261447332304
12,0.06587374362125412,0.009060893802882133,0.06587374362125412,0.009060893802882133,0.18515395114905858,0.02928180776572721,0.9136405575586506,0.9131060299483345,0.62439892578955,0.6399665378725337
