layer,l3_mean,l3_std,per_token_mean,per_token_std,cka,anisotropy_base,anisotropy_ft
0,0.0005451101239204819,6.348566838055943e-05,5.9440934351509534e-05,9.869989982648032e-06,0.9999922851052181,0.07860954668134643,0.07830114614600041
1,0.007953786818053716,0.0012135635522407674,0.00021315998101311076,2.5074765981839196e-05,0.9996525246677707,0.49680412315610234,0.4888730309535781
2,0.006210457365749379,0.0012456656995486828,0.00033362125210708096,5.722263689564161e-05,0.9996845228381573,0.6685846325254665,0.6624173062981482
3,0.0030881994988437933,0.0008086974082023076,0.0006170374598975437,0.00013822302535404746,0.9996059491156117,0.6393144972738765,0.6370299719871213
4,0.0031443879581117156,0.0003205466489384644,0.0010517995446667756,0.0002673616439666271,0.9993531189138308,0.6517766903895403,0.6531554084932651
5,0.0034251994467002084,0.0005611316205712573,0.0014037104131227592,0.00040245808509013634,0.9993050975341975,0.6477918807964292,0.6474488672927619
6,0.004711058586322109,0.0008372553325587787,0.0018690363009896131,0.0006206221199209131,0.999073430556391,0.6197192465062873,0.6171588593376299
7,0.007349070554275498,0.0015187724096952743,0.0025232749970978334,0.0008106301715044171,0.9986184758157952,0.608727527497499,0.6022160359636811
8,0.006377200556317787,0.0010632086775250046,0.00347282327430095,0.0011544342837929615,0.9982157259643692,0.5590760894603083,0.5566709640235408
9,0.007638474967056633,0.0012621819190667622,0.005957413969134086,0.0015216248287122723,0.9946559763494708,0.6047332623338463,0.6036518258046658
10,0.00723374421987674,0.0013580792870089677,0.0063707013503451525,0.001545995167673017,0.9958216753414041,0.6218389161903181,0.6212785951406541
11,0.010078065519228524,0.0025829799535018096,0.007188234099957289,0.0016350750044896926,0.9958029500897518,0.6245281706036825,0.6163769272733354
12,0.009298238341198353,0.00255704404425121,0.007592154644622236,0.0016301721416590183,0.9953011386817148,0.6311081232104756,0.6245046306778488
13,0.00774122778109851,0.001569952595208737,0.0080547927952682,0.0017778335504327898,0.9953548467068679,0.6309259384987859,0.6286241605955801
14,0.008504426569758777,0.001741311042016049,0.008984215475509065,0.001993906629633387,0.9943577206616525,0.6469863308379475,0.6466776594692613
15,0.009287219209529275,0.001619396132743455,0.010614497628297949,0.0023082320475968803,0.9929913279135205,0.656824326059786,0.6547952046175327
16,0.009871330797257691,0.0019174732996528404,0.012059609166125775,0.002759466903517849,0.9921629607574421,0.6622234190476771,0.6612375313652825
17,0.013143754462307328,0.0027739282971968337,0.01313124122724077,0.0031189650126199984,0.9917796787663481,0.6915394084853854,0.6815732606319138
18,0.016021226342468574,0.003255632627902355,0.015283270716156821,0.003598667460792343,0.9912632466888944,0.676778314634323,0.6631748271957714
19,0.01790921943511719,0.0041627392770496345,0.017015249401804832,0.0038342256395292084,0.9894952777193053,0.6888831460138574,0.672992940696334
20,0.011935691976931723,0.0019287976318471789,0.018856682424861222,0.0047576900961356135,0.9866011114568751,0.7206713169232731,0.7129546015534747
21,0.016311259012945743,0.0037614130672191937,0.020986183583870433,0.0053840604662730995,0.98546784657252,0.7122363770067315,0.6992969169756124
22,0.02342044597197369,0.004550634594361696,0.023309767675540233,0.006164917114261117,0.9850541640404932,0.7338158620687374,0.7118566916161932
23,0.01594842700037977,0.0031243664086923065,0.02736404577469061,0.007124545977445835,0.9818704302097188,0.7422465757675767,0.7309454221308965
24,0.022414725113658426,0.004715169825200649,0.03054837521334803,0.008018477230236428,0.9775589496491528,0.7409671047456414,0.7232894915179633
25,0.02182824922321871,0.004464105265991044,0.03202976703883509,0.00730584942312395,0.9771177730912918,0.7611073982585914,0.7446340912715074
26,0.030355732988826913,0.005208777356800386,0.03768719536251494,0.007827393412555372,0.9727912561643035,0.7453746403503448,0.7188554987810442
27,0.025447727885701134,0.004641242259634104,0.03685654947514751,0.008618038911272368,0.9670496728218141,0.7609956856155409,0.740798336502759
28,0.0339085310136712,0.006472487292543233,0.03718381352189131,0.00854559055637444,0.9642241669802413,0.7729773742176913,0.7425488264865072
29,0.026731029213601272,0.00501969840769129,0.03747817854910519,0.008987328065813592,0.9606866625832265,0.7918567624842714,0.7700223718664614
30,0.029909396052416565,0.005862028949063929,0.03488019018300852,0.008704984963947136,0.9482012731961587,0.8257648710286736,0.7992697827715222
31,0.029571245374148153,0.006907544901138662,0.03711505876178976,0.008690038652196136,0.9423667742881708,0.8461220519020596,0.8192617056048421
32,0.11856583430696402,0.028361477449990576,0.09601620416344049,0.02035882033318161,0.8131742520402768,0.7846592982732478,0.6739502575756429
