slug,label,metric,layer,depth_norm,n_seeds,diff_mean,diff_std,ci95_lo,ci95_hi,excludes_zero,diff_seed_42,diff_seed_43,diff_seed_44
pythia,Pythia-160M,relational,4,0.3333333333333333,3,0.0046401078893921,0.0013475300317474781,0.0012926577198120702,0.00798755805897213,True,0.0032814759092825024,0.005976254560390599,0.0046625931985032
pythia,Pythia-160M,relational,5,0.4166666666666667,3,0.007112837036997432,0.0036802892840518647,-0.002029508363666427,0.016255182437661293,False,0.008597535470934697,0.009818861659174602,0.002922113980882997
pythia,Pythia-160M,relational,6,0.5,3,0.014775610520724465,0.013934889094249779,-0.019840572987359813,0.04939179402880874,False,-0.0013052693415510006,0.0233009331287429,0.022331167774981495
pythia,Pythia-160M,relational,7,0.5833333333333334,3,0.013044875055645866,0.009973979642428436,-0.011731863910340685,0.037821614021632415,False,0.011935863981024294,0.023527010760063596,0.003671750425849704
pythia,Pythia-160M,relational,8,0.6666666666666666,3,0.013643331028579437,0.020789679175483973,-0.03800109502643081,0.06528775708358968,False,0.0235280335285956,0.0276464344467545,-0.01024447488961179
pythia,Pythia-160M,relational,9,0.75,3,0.0042197448352642,0.03233097279244786,-0.0760948439360294,0.08453433360655781,False,0.03896287204218,-0.0013205831768002968,-0.0249830543595871
pythia,Pythia-160M,relational,10,0.8333333333333334,3,0.00046895695028096224,0.03045045456857682,-0.07517416558346085,0.07611207948402277,False,0.027709012143368697,0.006102882928032197,-0.03240502422055801
pythia,Pythia-160M,relational,11,0.9166666666666666,3,0.00868472762758644,0.026941568638506986,-0.058241839041038766,0.07561129429621165,False,0.03437519103191282,0.011033185018484507,-0.019354193167638006
pythia,Pythia-160M,relational,12,1.0,3,-0.0008813807598330999,0.0006983524537071761,-0.0026161844261804726,0.0008534229065142728,False,-0.0007012921992998002,-0.00029071053873180007,-0.0016521395414676996
pythia,Pythia-160M,per_token,0,0.0,3,5.059911874603943e-06,2.0872573005256225e-06,-1.251226997579481e-07,1.0244946448965834e-05,False,3.7642866837536338e-06,7.46774139103386e-06,3.947707549024336e-06
pythia,Pythia-160M,per_token,1,0.08333333333333333,3,-0.003006735186841233,0.002052903457671377,-0.008106430084625348,0.0020929597109428824,False,-0.005157185483364699,-0.0010677477749005994,-0.0027952723022584003
pythia,Pythia-160M,per_token,2,0.16666666666666666,3,-0.013533555260887132,0.0010776604756707723,-0.016210612288963696,-0.010856498232810569,True,-0.012297179821105897,-0.014273742692876894,-0.014029743268678604
pythia,Pythia-160M,per_token,3,0.25,3,-0.010321952740224067,0.005979662770067538,-0.025176258530898277,0.004532353050450145,False,-0.004366603170728303,-0.0163256356995415,-0.0102736193504024
pythia,Pythia-160M,per_token,4,0.3333333333333333,3,0.0016118249836774335,0.009797658465692118,-0.022726907897798236,0.0259505578651531,False,0.012925186326374294,-0.004046516268184197,-0.004043195107157796
pythia,Pythia-160M,per_token,5,0.4166666666666667,3,0.006812662438212598,0.011733630169917065,-0.022335290762609816,0.035960615639035014,False,0.020223197323730194,0.0017795919119754922,-0.0015648019210678932
pythia,Pythia-160M,per_token,6,0.5,3,0.006253103901455471,0.02346306544966086,-0.052032381815313285,0.06453858961822423,False,0.003242483979781108,0.031076166027981397,-0.015559338303396092
pythia,Pythia-160M,per_token,7,0.5833333333333334,3,0.026862328760701094,0.010193445810667603,0.0015404056097382858,0.0521842519116639,True,0.030407355115698392,0.03480994565444109,0.015369685511963799
pythia,Pythia-160M,per_token,8,0.6666666666666666,3,0.027705432197293888,0.02441935043029347,-0.03295559710304477,0.08836646149763255,False,0.000847151551402997,0.033699571108175175,0.04856957393230349
pythia,Pythia-160M,per_token,9,0.75,3,-0.001056421007706726,0.00799681879417379,-0.020921620148347638,0.018808778132934186,False,0.003310528807139612,0.0038061258569632994,-0.01028591768722309
pythia,Pythia-160M,per_token,10,0.8333333333333334,3,0.009551510767443613,0.04589093793227693,-0.10444789877771922,0.12355092031260644,False,0.017128254732473813,0.05118254980566256,-0.039656272235805534
pythia,Pythia-160M,per_token,11,0.9166666666666666,3,0.0148709720090723,0.07887985361804602,-0.18107744706086154,0.21081939107900616,False,-0.018620953115239203,0.10497052698772119,-0.04173665784526509
pythia,Pythia-160M,per_token,12,1.0,3,-0.00014977185548163395,0.0011525723157413633,-0.003012920210534163,0.0027133764995708955,False,-0.0014013506992918007,0.0008679177339514996,8.411739889539922e-05
pythia,Pythia-160M,cka_change,0,0.0,3,2.8352764022132604e-06,2.1604492699448356e-06,-2.5315771035801745e-06,8.202129908006695e-06,False,6.084849212273369e-07,2.9747158689641395e-06,4.922628416448305e-06
pythia,Pythia-160M,cka_change,1,0.08333333333333333,3,0.0003512368601071107,0.0009327863782919009,-0.00196593295921481,0.002668406679429031,False,0.00018144997358260362,0.001357254473826397,-0.00048499386708766856
pythia,Pythia-160M,cka_change,2,0.16666666666666666,3,-0.000581493213610007,0.0018880539051512092,-0.0052716791212136065,0.004108692693993592,False,0.000862517859961609,0.00011102292257658686,-0.002718020423368217
pythia,Pythia-160M,cka_change,3,0.25,3,0.009661327403758432,0.00969827289807944,-0.01443051804120687,0.033753172848723735,False,0.0070431046766075145,0.0015409541833868445,0.020399923351280935
pythia,Pythia-160M,cka_change,4,0.3333333333333333,3,0.01180077831862647,0.011278535552924972,-0.01621665718171131,0.03981821381896425,False,0.002686368584287613,0.008301866527347213,0.024414099844244586
pythia,Pythia-160M,cka_change,5,0.4166666666666667,3,0.008105628832816328,0.004286610140135553,-0.002542901071865767,0.018754158737498423,False,0.007453089420371928,0.004182702058535659,0.0126810950195414
pythia,Pythia-160M,cka_change,6,0.5,3,-0.03661846018921022,0.11935454599382811,-0.3331115889613179,0.25987466858289743,False,0.025288312726519435,0.03906384742279556,-0.17420754071694566
pythia,Pythia-160M,cka_change,7,0.5833333333333334,3,-0.00374162169940917,0.07448675784680799,-0.1887769858926797,0.18129374249386135,False,0.020311111537434035,0.05574688155135765,-0.0872828581870192
pythia,Pythia-160M,cka_change,8,0.6666666666666666,3,-0.020498007875245434,0.06410643455440024,-0.17974721951768555,0.13875120376719466,False,-0.012227044073579219,0.03907152038498529,-0.08833849993714238
pythia,Pythia-160M,cka_change,9,0.75,3,-0.049176121236767324,0.09075382185225463,-0.2746211125854242,0.17626887011188958,False,0.0046256149285212045,0.0018029572008017025,-0.1539569358396249
pythia,Pythia-160M,cka_change,10,0.8333333333333334,3,-0.044973739514750255,0.07496070754833976,-0.23118646003506868,0.14123898100556817,False,-0.0077824369163623786,0.0041189607276916895,-0.13125774235558008
pythia,Pythia-160M,cka_change,11,0.9166666666666666,3,-0.03935538090852827,0.09182810939824868,-0.2674690504634527,0.18875828864639616,False,0.008315792774943431,0.018833394943919224,-0.14521533044444745
pythia,Pythia-160M,cka_change,12,1.0,3,-0.04110656847095354,0.06729170830233913,-0.20826843875289697,0.1260553018109899,False,-0.08314162575550865,0.03650569911020618,-0.07668377876755816
