layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0007756899953034111,0.0001231348958665377,0.0007756899953034111,0.0001231348958665377,6.178474730149428e-05,5.918750305575719e-06,0.9999516512827179,0.9999498164377373,0.4627054080661465,0.4630307903895359
1,0.011778537705727718,0.0010472244030501846,0.011778537705727718,0.0010472244030501846,0.0011659270762865502,9.355330837378033e-05,0.998688419223931,0.9986588670907582,0.8546519131506451,0.8428733754449176
2,0.01609114250021102,0.0014410303263724345,0.01609114250021102,0.0014410303263724345,0.0022885035205700522,0.00025440477488323295,0.9976859694691956,0.9976438537021306,0.8283354445967474,0.8122443216017912
3,0.00426894473732197,0.0006802133184559882,0.00426894473732197,0.0006802133184559882,0.003674311208110363,0.0004575558423973161,0.994109933628415,0.9939737206569224,0.8422766733631846,0.839212749748399
4,0.004678731837668552,0.001326639057810762,0.004678731837668552,0.001326639057810762,0.004950228579230937,0.000644400254196902,0.9912809089183792,0.9910864232087592,0.841187513485759,0.8448587520293358
5,0.003971355881252033,0.000563782928848778,0.003971355881252033,0.000563782928848778,0.005210995320157866,0.0004620555273522124,0.989512693295076,0.98928140080937,0.8440566039690658,0.8450680652293905
6,0.0037060769033958607,0.0005799846705393832,0.0037060769033958607,0.0005799846705393832,0.006247954079144644,0.0004927757209615445,0.9912269215278908,0.9910362810267135,0.8437575259247432,0.8451087605675323
7,0.004182508329934935,0.0005712052631158336,0.004182508329934935,0.0005712052631158336,0.008037358176740285,0.0007482413640093108,0.9897286860025976,0.9895216023887824,0.8457522878519541,0.8475405483827319
8,0.005856001697629612,0.0007532265951126777,0.005856001697629612,0.0007532265951126777,0.010064256519619837,0.0010005150814889122,0.9879923393528646,0.9877522472267445,0.8421086917966187,0.8381555195706264
9,0.008608729346915226,0.0015959677245937784,0.008608729346915226,0.0015959677245937784,0.013280751773014455,0.0013086787182265795,0.9852430735042379,0.9849735089661744,0.8375039134351535,0.8304853622428959
10,0.009787794980358032,0.001478717908170626,0.009787794980358032,0.001478717908170626,0.017725607721211352,0.0015135526258978414,0.9862047388408635,0.9859667039014115,0.8241934981298759,0.8161772758131919
11,0.01129782273173765,0.001751909297357119,0.01129782273173765,0.001751909297357119,0.02267545955267109,0.002142128206468117,0.9843993094971148,0.9841295023392572,0.813427803241629,0.8039584970903102
12,0.011522804601709317,0.002035290773292032,0.011522804601709317,0.002035290773292032,0.029825114713083904,0.002973528757131017,0.9827229226105749,0.9824099950645847,0.7993522303692139,0.790925791855888
13,0.01141240396310032,0.0014256075225110294,0.01141240396310032,0.0014256075225110294,0.03696031573773801,0.004002701433245942,0.980433831638896,0.980079428398712,0.7856016452016219,0.7803777108584514
14,0.012703196948277786,0.001682128980080783,0.012703196948277786,0.001682128980080783,0.046086387258417655,0.005235585659853784,0.9759551048600447,0.9755317920500395,0.7761896151390452,0.7721791382668799
15,0.01440533828551475,0.0015425818709030549,0.01440533828551475,0.0015425818709030549,0.05481327801359685,0.0070549003743607805,0.9721450379025346,0.9716691722365332,0.7676597732075038,0.7686199309627832
16,0.016864591986802478,0.0019318227239388205,0.016864591986802478,0.0019318227239388205,0.06305803391918717,0.008695416760532123,0.9666306226509968,0.9661085604810369,0.7648603275728028,0.7613377519857114
17,0.01831022614128748,0.0019381844210626983,0.01831022614128748,0.0019381844210626983,0.06837112471238249,0.00984408051532745,0.959325537151618,0.9587308908405999,0.7682704713984625,0.7640556322062835
18,0.024132892095783617,0.0033921079582241577,0.024132892095783617,0.0033921079582241577,0.07233460688322466,0.010596161867308239,0.9479349276938086,0.9472126163750852,0.7773303609302012,0.7620088383646941
19,0.02959081988968728,0.003811759554798817,0.02959081988968728,0.003811759554798817,0.08227857196417729,0.011703578246920416,0.9387950072047554,0.938027394588304,0.7955503441113116,0.7725808771325801
20,0.03162010705411148,0.0041762694817292535,0.03162010705411148,0.0041762694817292535,0.07926395854871394,0.01053637298156329,0.9286200592390506,0.9277493216039975,0.8146038091290135,0.7891127974647817
21,0.027322345357196732,0.0035949136923270337,0.027322345357196732,0.0035949136923270337,0.0723115482025983,0.0087296423363153,0.915482364936626,0.9145741524241593,0.8379407214835558,0.8175891315359815
22,0.026670062990865318,0.0039147428069142955,0.026670062990865318,0.0039147428069142955,0.062312611064192204,0.007811411389958122,0.8964086570166567,0.895496809564665,0.8743038364710202,0.853632464541738
23,0.035245791379817704,0.006094908086467116,0.035245791379817704,0.006094908086467116,0.05623672768714595,0.010012649510189736,0.7534227491130819,0.7513412963798302,0.9060588350887573,0.8796606868609895
24,0.2379073263161752,0.09334843266476221,0.2379073263161752,0.09334843266476221,0.12938994310937377,0.05564402578701023,0.04728404805093928,0.04642959882098834,0.8238447752937696,0.8899591655465453
