layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0006306849625287232,5.9711528719549273e-05,0.0006306849625287232,5.9711528719549273e-05,5.573561257577523e-05,3.5961886062569635e-06,0.9999820111513672,0.9999814188696677,0.06115790551541456,0.0611128658257459
1,0.04980067998448288,0.007847166167783042,0.04980067998448288,0.007847166167783042,0.023889267060872747,0.0015169020544449924,0.99438916631369,0.9942892394258327,0.37396527775491983,0.3242101725644081
2,0.08478895209430024,0.010448836254051453,0.08478895209430024,0.010448836254051453,0.06809975169225403,0.005486369315673423,0.9732583491727321,0.972943867164129,0.5130577176338191,0.4296603483895637
3,0.06596897174712803,0.006764140325805807,0.06596897174712803,0.006764140325805807,0.09785594396005262,0.006158571348357503,0.9381471841853108,0.9376739769213223,0.5259522283489033,0.4688072657761264
4,0.037544317842290904,0.0042400012150798,0.037544317842290904,0.0042400012150798,0.13787069768431612,0.009010487234250011,0.9328805541647197,0.932295150010592,0.5677400441496314,0.5776349847386315
5,0.04492665245252781,0.0057440577754141325,0.04492665245252781,0.0057440577754141325,0.13652365277882547,0.012091160482987088,0.9275739527790253,0.9270435271228239,0.6133502154105186,0.6394558916418301
6,0.051487795095840394,0.006794314801963982,0.051487795095840394,0.006794314801963982,0.14957705497551801,0.016240213653920837,0.894552064502418,0.8941854367001086,0.6465119390822233,0.6616895151512782
7,0.05607410739558061,0.014092629752766204,0.05607410739558061,0.014092629752766204,0.17504409946783145,0.01901154773003869,0.8628186613253319,0.8622742155389609,0.6767761914525958,0.6768510059117698
8,0.054303795704186544,0.008573706819760522,0.054303795704186544,0.008573706819760522,0.16849417731886177,0.021336305595501436,0.8709856897840197,0.8703819030944037,0.7751636555494604,0.7447894218231601
9,0.06181191117438186,0.012279598743400703,0.06181191117438186,0.012279598743400703,0.21867215883165772,0.019981093561284947,0.8747477362254484,0.8741632472383175,0.6674260776934117,0.6848401421547304
10,0.07370621078250357,0.0066205307613359035,0.07370621078250357,0.0066205307613359035,0.31808579861722974,0.016263887330804666,0.8360025054351713,0.8353409595174165,0.6764348671190503,0.6581798644741685
11,0.10893822360910028,0.011663908852801545,0.10893822360910028,0.011663908852801545,0.41645047066215496,0.028288458427343267,0.774967421944017,0.7741365163703026,0.6674836998140738,0.6222396740355163
12,0.004234775007352189,0.0009686254533852603,0.004234775007352189,0.0009686254533852603,0.010712965049316197,0.0016373917957079418,0.7708630289135056,0.7698145910723102,0.987098728629636,0.9879779010463494
