layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0003547843572987166,2.9575342538262502e-05,0.0003547843572987166,2.9575342538262502e-05,2.616933049009587e-05,2.6672457674941397e-06,0.9999709054149905,0.9999700725972182,0.7130591811335341,0.7131699591265297
1,0.01751602505982426,0.0022608280361200864,0.01751602505982426,0.0022608280361200864,0.004721321858012597,0.0003270059552580111,0.9985025308796395,0.9984783403874419,0.7405332105114566,0.7230247754479684
2,0.010764043024213056,0.0012773810052519655,0.010764043024213056,0.0012773810052519655,0.011624988911311312,0.0007213962689707151,0.9954452345181098,0.9953829929913017,0.6677433423288603,0.6604572587779061
3,0.014342789415223845,0.001963252944749306,0.014342789415223845,0.001963252944749306,0.018502869168076176,0.001096203008104979,0.9932149695003122,0.9931053485116359,0.6542223532637379,0.6653905968880929
4,0.011866028482072445,0.0009470307212219621,0.011866028482072445,0.0009470307212219621,0.0213121073623902,0.0011990564358730605,0.9904533134233393,0.9903030993804118,0.6435183313604612,0.6411729189039244
5,0.012628662792687284,0.002174123987207394,0.012628662792687284,0.002174123987207394,0.025500047601841647,0.0015824267227845677,0.9889590570555117,0.9887991422904227,0.6563090130730412,0.6577377291572423
6,0.01512764381156772,0.0017387602618516628,0.01512764381156772,0.0017387602618516628,0.034905976576287884,0.002354960995083835,0.9847079856159291,0.9845242232663455,0.6336556677113598,0.6324395158225947
7,0.016341334008991775,0.0019817362682473067,0.016341334008991775,0.0019817362682473067,0.044127649730464416,0.0035878296827124537,0.9851717635544734,0.9850046065382629,0.6291663659493258,0.6308769559613101
8,0.01872866081186047,0.0018075378848001352,0.01872866081186047,0.0018075378848001352,0.05772257769865635,0.004958351963420847,0.9799202008028052,0.9796770490626324,0.644558123885687,0.6390023804457461
9,0.03146361676587435,0.006365538403041666,0.03146361676587435,0.006365538403041666,0.07897913608711565,0.008552961587899076,0.9668333876435258,0.9664178185917607,0.6683546709679109,0.6425413692211237
10,0.04007612959517031,0.009026942985234916,0.04007612959517031,0.009026942985234916,0.09464120447177919,0.009921523805992304,0.9560695438526661,0.955460001908546,0.721020373546128,0.6839878195339368
11,0.034228620241708946,0.006675556692493517,0.034228620241708946,0.006675556692493517,0.0826904539959553,0.007601662277772679,0.9306750611046172,0.9299289507456113,0.8269536532463577,0.7958453135976332
12,0.014647536289106682,0.0026561210749921947,0.014647536289106682,0.0026561210749921947,0.016488556182391114,0.0035479063090473164,0.38293968303492676,0.38175812730399206,0.9837267957858705,0.9707057035145716
