layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0032263424027042637,0.0002674752427172058,0.0032263424027042637,0.0002674752427172058,0.0007582696389574422,3.3480382387431416e-05,0.9997354066761818,0.9997267417000825,0.06237158554795469,0.060326785220278255
1,0.01159936016468319,0.001139508786653974,0.01159936016468319,0.001139508786653974,0.010599889683132895,0.0006494738757080483,0.9967921031221971,0.996725829312527,0.1493628811836644,0.14265425030542855
2,0.018886224814947318,0.003152856269719081,0.018886224814947318,0.003152856269719081,0.03452022187739715,0.0027217465413012423,0.9911994994254573,0.9910183057188942,0.20397137392718706,0.19380235727159872
3,0.023803192346864774,0.0026516498608581433,0.023803192346864774,0.0026516498608581433,0.054308421521450004,0.0036772574913475687,0.9820103924832352,0.9816634299413636,0.24094373447147582,0.24837170927396945
4,0.03106248919900171,0.004117486194712126,0.03106248919900171,0.004117486194712126,0.06955611075507148,0.004516840290287723,0.9666537661390969,0.9661031921721772,0.28616964585107885,0.29758426399648286
5,0.03561991540119799,0.003952526005424082,0.03561991540119799,0.003952526005424082,0.08671400563796125,0.0057570720479093365,0.9498842436598878,0.9490994348002263,0.30100045844297413,0.3065621599243419
6,0.03814461572270284,0.004136451726014755,0.03814461572270284,0.004136451726014755,0.09159675170541567,0.005745717597851069,0.938709275470812,0.9377677551390305,0.33188584914614766,0.32831645625328565
7,0.03892411307298624,0.004692572947608839,0.03892411307298624,0.004692572947608839,0.09868319362750252,0.005574994889000875,0.9367924773595676,0.9358076386689116,0.3602916642188892,0.3530776842884587
8,0.042019234970112826,0.00513459330226381,0.042019234970112826,0.00513459330226381,0.10833615514234492,0.0067153429273684945,0.9339458660630358,0.932945077914042,0.37389951528038085,0.3606509505103647
9,0.04513536177039314,0.004555914249235286,0.04513536177039314,0.004555914249235286,0.11883943656015364,0.00744804516347093,0.9337720021668132,0.932768145819572,0.3864568621583868,0.36757703024591104
10,0.0448747687472988,0.003949801125177166,0.0448747687472988,0.003949801125177166,0.13598475112465142,0.010017341312873034,0.9278960675625946,0.9267369482380543,0.4210907657420483,0.401275039801234
11,0.04812802889951866,0.004323037052029047,0.04812802889951866,0.004323037052029047,0.14966295034699956,0.012732654457851527,0.9229833570482032,0.9217468383631141,0.4238935534559026,0.4028346028390996
12,0.05581854408754505,0.004476044177034041,0.05581854408754505,0.004476044177034041,0.16197881874547715,0.014630340006659127,0.9214410053294768,0.9202019826346665,0.4291852498846465,0.39674473289204937
13,0.060550544332802936,0.00562386667391691,0.060550544332802936,0.00562386667391691,0.1741878627756729,0.016033923721677168,0.9170063199867914,0.9156627969165442,0.43835660258788767,0.40127161456387916
14,0.06607911705773142,0.007874915706961753,0.06607911705773142,0.007874915706961753,0.1926883405219366,0.021037337963328937,0.8920598097733855,0.890306075337123,0.44594762357328654,0.4061934466079073
15,0.07063954570808384,0.008643260697807962,0.07063954570808384,0.008643260697807962,0.20939929261894305,0.028102979413795713,0.8853197115555764,0.8835565375826175,0.46316318335994777,0.4187000023926874
16,0.07607532130925852,0.010902620630470325,0.07607532130925852,0.010902620630470325,0.227524802034774,0.035069471248741844,0.8803565822142084,0.878437525874138,0.48478460137495355,0.4310639420231183
17,0.07738163295718409,0.012944919165863428,0.07738163295718409,0.012944919165863428,0.24058462721547375,0.03688969488379948,0.8850783869146165,0.883276020958985,0.5049836088282272,0.44658975296090164
18,0.07537122774090739,0.01323618742951673,0.07537122774090739,0.01323618742951673,0.2494310644820823,0.040593189282788156,0.8821121129782896,0.880362564064896,0.5259949608458506,0.4688997398864235
19,0.08474889678693007,0.013535207262937866,0.08474889678693007,0.013535207262937866,0.24764430958816677,0.03802825355482797,0.8790943500060029,0.8774539956607575,0.5507059152466182,0.48069706151547315
20,0.09282808266764321,0.013801637058006772,0.09282808266764321,0.013801637058006772,0.2403483005902821,0.03587067922848738,0.8705412599817792,0.8689344192110766,0.5771638697484299,0.49736068625897323
21,0.09260236877503218,0.0122030641820837,0.09260236877503218,0.0122030641820837,0.19620486823235697,0.02808018055305283,0.8606362937946427,0.8591200150489774,0.6734981953551836,0.5894858402255647
22,0.021375119374936098,0.008197599534384526,0.021375119374936098,0.008197599534384526,0.046213349423854036,0.0087366494486271,0.5912446832047388,0.5891168880379677,0.9123909528092403,0.9013094262753182
23,0.015277822021998459,0.003432278304713139,0.015277822021998459,0.003432278304713139,0.02789754165178504,0.004826360740713523,0.34312991370389573,0.341335608928593,0.9455832207399757,0.9564789101579813
24,0.0032673382293210893,0.0008641821421855713,0.0032673382293210893,0.0008641821421855713,0.007967874637697424,0.0015755294154355217,0.86107783181051,0.8608300437169507,0.9920675263184757,0.9947832962571704
