layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0024922820121422093,0.00037481460346986523,0.0024922820121422093,0.00037481460346986523,0.00028461480341752986,4.0100068881742153e-05,0.9998903806874487,0.999887595107635,0.2847105504122794,0.2828828066050865
1,0.01236002001691621,0.001710887489581129,0.01236002001691621,0.001710887489581129,0.016670176823659396,0.001561646506441826,0.9965534681834161,0.9964790679548945,0.4389864363772393,0.45039555961100397
2,0.022793244704680866,0.0025147307632595547,0.022793244704680866,0.0025147307632595547,0.03321979021393945,0.0018457255146487673,0.9811796883414339,0.9808474451782888,0.468562234466511,0.4529331703557912
3,0.035879719331544005,0.004596608258297923,0.035879719331544005,0.004596608258297923,0.04702397659539477,0.0030544215372008345,0.9808962588279039,0.9805513848864952,0.464997505687769,0.43510915888781954
4,0.03914916771728996,0.004738407978912741,0.03914916771728996,0.004738407978912741,0.05705887068715165,0.003526841366066518,0.9774459320212882,0.9770342215951602,0.4710183519472399,0.43868443532727885
5,0.041323858714180234,0.003631408368349644,0.041323858714180234,0.003631408368349644,0.07108118096381198,0.005481458847674167,0.9629773556107822,0.9624879499505323,0.4812326303670666,0.4520345375098743
6,0.04332249299477271,0.0038098852429769296,0.04332249299477271,0.0038098852429769296,0.08636368364763133,0.005796948058132238,0.9527650368117403,0.9522036015275406,0.47283493305330815,0.446041053714496
7,0.03669847633062501,0.003465076393287024,0.03669847633062501,0.003465076393287024,0.10011536778384109,0.00521863973786128,0.943997230174044,0.9433576214753971,0.477814207424507,0.46973439652977866
8,0.038261492042100435,0.0033053811360137597,0.038261492042100435,0.0033053811360137597,0.1324536861665699,0.006061733866456788,0.9312231604472301,0.930472868880066,0.4756956800222608,0.4792572162261184
9,0.04767657248294359,0.004549343752155177,0.04767657248294359,0.004549343752155177,0.16975759833488152,0.00805382686308161,0.9078997311064754,0.9070868153839704,0.46908273923296767,0.46999148258980233
10,0.06087880392750875,0.006240051191819404,0.06087880392750875,0.006240051191819404,0.21591889158945304,0.010624515271312675,0.8847838141823602,0.8838131094825283,0.4653278186056394,0.49718167190453066
11,0.08483373657920287,0.006633922748180474,0.08483373657920287,0.006633922748180474,0.28673711605252233,0.016476137056463534,0.8466804815734572,0.8462218983729948,0.4884588764252856,0.5166348635390425
12,0.09761999193950843,0.0109462408948665,0.09761999193950843,0.0109462408948665,0.33878880948141876,0.021556785521376264,0.8346763687738464,0.8342454659741098,0.4987330143446497,0.5481207008671461
