layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0011043004904568512,8.875685867272689e-05,0.0011043004904568512,8.875685867272689e-05,6.90062818752212e-05,9.794376026012553e-06,0.9999970654620273,0.9999970405348877,0.16721247441507067,0.166240734711515
1,0.006124764888969873,0.0011606220464775204,0.006124764888969873,0.0011606220464775204,0.00039818877186197365,6.364234613994334e-05,0.9995175572799919,0.999506163948589,0.35673051304893194,0.35085593088967737
2,0.007983792609008531,0.0015340900267455753,0.007983792609008531,0.0015340900267455753,0.0005350304354127544,8.956744778153817e-05,0.999460860072035,0.9994497013610318,0.5718107785074827,0.563901075257961
3,0.006670165400643644,0.0009466123013494958,0.006670165400643644,0.0009466123013494958,0.0009663419491390086,0.0002054083559613254,0.9992955686982822,0.9992811002652435,0.5828660681456156,0.5764940417612602
4,0.005334576454007823,0.0013081642860111428,0.005334576454007823,0.0013081642860111428,0.0017219487885568076,0.0003473941965509276,0.9991057719655392,0.9990846715587605,0.5874045692146266,0.5834350563563588
5,0.0053651524399105106,0.0012958726816261344,0.0053651524399105106,0.0012958726816261344,0.0026490902229459813,0.0006669416335518817,0.9982125046274272,0.998170011311734,0.581496827861942,0.5784798952129678
6,0.008034492122895243,0.0013444298634639157,0.008034492122895243,0.0013444298634639157,0.004075190498671542,0.0011493711816720333,0.9961917572225922,0.9961146005251555,0.5885815875732715,0.5827160328347081
7,0.007569202613968229,0.0012071204630699317,0.007569202613968229,0.0012071204630699317,0.005439632150310141,0.001691674606627853,0.993349997527887,0.9932160941721432,0.5929226565054613,0.5883264582672201
8,0.006807837398810643,0.0010089774302208688,0.006807837398810643,0.0010089774302208688,0.0063595029507356226,0.001734507732705959,0.9929475062309417,0.9928014175841058,0.6218250110321067,0.6201303220568649
9,0.007755445039410373,0.001392907460600239,0.007755445039410373,0.001392907460600239,0.006958433789661096,0.0018283272752876241,0.9928536257927688,0.9927189429792344,0.6403736354213679,0.6375704947862173
10,0.009426172232661692,0.001559176879438941,0.009426172232661692,0.001559176879438941,0.007426104786142978,0.001793617379089171,0.9923556773466621,0.9922249252933413,0.6498972810767149,0.6455019645359379
11,0.009732593612929394,0.0019870614924658962,0.009732593612929394,0.0019870614924658962,0.00801783402991809,0.001878997987378158,0.9913685385417101,0.9912279748983417,0.6693040195514116,0.6646763424079525
12,0.01007044043954845,0.002062618155520905,0.01007044043954845,0.002062618155520905,0.009016948114768492,0.0020973935740708828,0.9911768963033705,0.9910345461195322,0.6465515481271162,0.6434092662454541
13,0.011122442467283332,0.002065476355403527,0.011122442467283332,0.002065476355403527,0.01065112461789942,0.002477253406976928,0.9902063865454688,0.9900501226297337,0.6175847495737594,0.6169797641064345
14,0.01321851599025525,0.002454488829105063,0.01321851599025525,0.002454488829105063,0.01253347135061678,0.0029846293482886,0.9884707106278904,0.9882908530652385,0.654388749744572,0.6631990918135305
15,0.013167052316215833,0.003750968370789487,0.013167052316215833,0.003750968370789487,0.013905480545109778,0.0032839855716537665,0.9882423781263002,0.9880555263806589,0.6530147778253376,0.6482282835672991
16,0.011593885531394291,0.0022689388577340863,0.011593885531394291,0.0022689388577340863,0.015888331092528317,0.0035281993657266127,0.9860277055533123,0.9858276573122304,0.6849152166642386,0.6864291504426349
17,0.014382487752440418,0.003150309282930524,0.014382487752440418,0.003150309282930524,0.018811292789555713,0.004344083056307678,0.9855457490105941,0.9853302109288079,0.714248041989486,0.7044941447993419
18,0.014407415548254416,0.003014206753816472,0.014407415548254416,0.003014206753816472,0.0216494131114349,0.004988082699377688,0.9842335803704921,0.9839961311555041,0.7025983497916196,0.6935355335008418
19,0.020820889583667044,0.0040592664092229626,0.020820889583667044,0.0040592664092229626,0.024760381341750168,0.00584973911861603,0.9822088618395991,0.9819477404458933,0.7025493993281954,0.6857892621662829
20,0.020497859639669838,0.0034424830785605423,0.020497859639669838,0.0034424830785605423,0.03333064815211861,0.008539917154915375,0.9764325520975458,0.9760905604722289,0.7392711977953395,0.7235225620050272
21,0.016834496778583678,0.0031130202803017434,0.016834496778583678,0.0031130202803017434,0.03537702808786887,0.009176156132578238,0.9738271717076435,0.9734425979145851,0.7286008364382973,0.7207371243762941
22,0.015898963916164778,0.0030845193699427006,0.015898963916164778,0.0030845193699427006,0.04112507230713568,0.01016793461449799,0.974941309338043,0.9745562364836415,0.7306170545221902,0.7292860568329697
23,0.023023562603993165,0.004028345229337038,0.023023562603993165,0.004028345229337038,0.05013339420339291,0.012024919749351048,0.9687043021231733,0.968251552635608,0.7311022581855328,0.7170192398714755
24,0.028569256087123233,0.004380967766041257,0.028569256087123233,0.004380967766041257,0.0514884725251419,0.012648044492392648,0.9586874531075348,0.9580932489607186,0.7201028695896606,0.7037608396874788
25,0.025439266903317676,0.004811860590549403,0.025439266903317676,0.004811860590549403,0.043408392460011685,0.011155124349218988,0.9612812499030082,0.9607223179639107,0.7646107021942055,0.7514768802523649
26,0.027378215135362167,0.005158093533553788,0.027378215135362167,0.005158093533553788,0.04161025479769696,0.010574078303038999,0.96229167478322,0.9617861713114214,0.7831547619969317,0.7649093029908539
27,0.030200639278426072,0.005787291972638711,0.030200639278426072,0.005787291972638711,0.04785927598800101,0.011820101685886987,0.9613288491818662,0.9608524854985775,0.7730264030447657,0.7526186080871884
