layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0010989774759544726,9.653644547889092e-05,0.0010989774759544726,9.653644547889092e-05,6.88305157388432e-05,9.043618567275812e-06,0.9999970576589602,0.9999970323348305,0.16306815265148256,0.16212474122599804
1,0.007544850283461265,0.0014176829264565876,0.007544850283461265,0.0014176829264565876,0.00038397576698747006,6.549308865969389e-05,0.9995408678624101,0.9995289172161604,0.35236961234077746,0.3449924160876897
2,0.012250185739655797,0.001525568139029028,0.012250185739655797,0.001525568139029028,0.0005680496782942662,9.328003651773396e-05,0.9994849308273437,0.9994726433275765,0.568964676064381,0.5567172293982274
3,0.012045271827708422,0.001518233692590818,0.012045271827708422,0.001518233692590818,0.0010023335695089034,0.00019897473589489717,0.9993630585315598,0.9993483513574972,0.5801176480240269,0.5680947124472613
4,0.009745463080158532,0.0027627825136923257,0.009745463080158532,0.0027627825136923257,0.0018420931020060147,0.00033990464196106355,0.9990612762489334,0.9990373709947892,0.5846619102249353,0.5751613509414142
5,0.008996171291864792,0.0026581496041933193,0.008996171291864792,0.0026581496041933193,0.002802374865419142,0.000623118682778322,0.997912168617343,0.9978611684573864,0.5785583913936024,0.5700634868987925
6,0.012106982342528496,0.0024777345732082483,0.012106982342528496,0.0024777345732082483,0.00398963663098014,0.0010914452329691606,0.9960326788262385,0.9959504662726985,0.5856306690486404,0.5740206153903186
7,0.010757503299452454,0.00224946027556317,0.010757503299452454,0.00224946027556317,0.005159669535546462,0.0015216403405669695,0.9930872249086374,0.9929452314395443,0.5895989616574357,0.5798810185418561
8,0.00851176947019792,0.0017354834127772214,0.00851176947019792,0.0017354834127772214,0.005968627906289042,0.0015823750983949268,0.9929459573985996,0.9927936496838017,0.6187202150865352,0.6122397363567089
9,0.009290967226892686,0.0018906858791636868,0.009290967226892686,0.0018906858791636868,0.006574281949846855,0.0016565892031208886,0.9929639304405411,0.992826211158485,0.636919775316629,0.6298699603884239
10,0.011610392342075051,0.0019071426440301629,0.011610392342075051,0.0019071426440301629,0.007118646015728704,0.00164747812324482,0.9924545701804353,0.9923212295358268,0.6462764454780758,0.6369081076553706
11,0.0113473219943257,0.0020476986694981775,0.0113473219943257,0.0020476986694981775,0.007667876137973177,0.001708039060515854,0.9909714195401281,0.9908186815649731,0.6655874531928843,0.6570231153998847
12,0.010949298370662651,0.0020951254338338206,0.010949298370662651,0.0020951254338338206,0.008497151617241462,0.001954294761560964,0.9909679116524688,0.9908168954691756,0.6426244893957946,0.6361105131234381
13,0.011739793869543817,0.0019519255070137346,0.011739793869543817,0.0019519255070137346,0.009995301439397825,0.0023193600312541897,0.9900015619520729,0.989838593082773,0.6132203501655662,0.6092123229589076
14,0.012504903967874034,0.0018647751492500294,0.012504903967874034,0.0018647751492500294,0.01175785286770196,0.0027646560668784658,0.988232050990722,0.9880437188986333,0.6505061709814407,0.6568640172654071
15,0.012938630790018241,0.0033714997072001097,0.012938630790018241,0.0033714997072001097,0.013184018162531785,0.0030219375165989443,0.9882927443561177,0.9881023044408656,0.6491507883485237,0.6437177932498399
16,0.011399073711122507,0.0019491489456244032,0.011399073711122507,0.0019491489456244032,0.015212357722274328,0.0034313839947269316,0.9860118740842538,0.9858070002884829,0.681345403478167,0.6812878370597832
17,0.014635081765400609,0.0031190161310803727,0.014635081765400609,0.0031190161310803727,0.018031228729927462,0.004188376409010038,0.9854224951554089,0.9852022255684049,0.711029764391609,0.6997779566642282
18,0.013681119051257245,0.0027681680394229893,0.013681119051257245,0.0027681680394229893,0.02116814654238409,0.004951764765386175,0.9837509368602291,0.9835037048049766,0.6994297284523079,0.6906339499857389
19,0.021616948619570437,0.0038478124019929194,0.021616948619570437,0.0038478124019929194,0.02394467719676439,0.005797561402641029,0.9821549365315337,0.9818887417744172,0.6990805645771867,0.680354005407363
20,0.021679777696181728,0.0035449022013928242,0.021679777696181728,0.0035449022013928242,0.03242220548046475,0.008270195561339289,0.9768593992018133,0.9765140984893091,0.735774122516282,0.7173304909261498
21,0.017557130378605682,0.0027400043640199343,0.017557130378605682,0.0027400043640199343,0.034342111876946205,0.008865960216200976,0.9751390107170175,0.9747536385306624,0.7241748850590505,0.7130209017260618
22,0.016156980960116606,0.002632853991393241,0.016156980960116606,0.002632853991393241,0.03944638078469429,0.009744196618101933,0.9768049618535211,0.9764229593031063,0.7256640632351081,0.7207404695740619
23,0.024785321027916724,0.003978160489978301,0.024785321027916724,0.003978160489978301,0.04789225432978002,0.010952785207818675,0.9708948809656291,0.9704352540548896,0.7249268908096499,0.7064845468745097
24,0.03076934695794013,0.004755684200101963,0.03076934695794013,0.004755684200101963,0.04942656433220034,0.011557652791708188,0.9621524660949414,0.9615599694322956,0.7117287965901581,0.6901498227173253
25,0.02650583084662138,0.005416661573824895,0.02650583084662138,0.005416661573824895,0.04148075302064412,0.010717232534096406,0.9642473205319003,0.9636824863991474,0.7537220494409815,0.7376509843661081
26,0.02853585613055442,0.005948209370151479,0.02853585613055442,0.005948209370151479,0.039731064741433064,0.010192031966326183,0.965546186702255,0.965028287952379,0.7724630986460566,0.7515609264829505
27,0.03154424259171627,0.006377784802945816,0.03154424259171627,0.006377784802945816,0.045741786230345076,0.011312374981942342,0.9650924267142595,0.9646095703937879,0.7616012386573433,0.7379632686201578
28,0.03930982837285742,0.005921625842299237,0.03930982837285742,0.005921625842299237,0.05033870426558519,0.012377962849725496,0.952563823149884,0.9520014761097187,0.7913505676424665,0.7566527677518166
29,0.03750445401365819,0.006059354265307473,0.03750445401365819,0.006059354265307473,0.05038290882010944,0.011902947055021358,0.9505408068293815,0.9499464179484431,0.812135401238429,0.778514211763786
30,0.16360990039652082,0.020280257501644656,0.16360990039652082,0.020280257501644656,0.1600497120619092,0.04031732617375338,0.9012939196444048,0.9006513000287533,0.740471038688741,0.577793315900396
