layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.006364043265853786,0.0007212463375523152,0.006364043265853786,0.0007212463375523152,0.0014564209058656476,0.0001834278044420298,0.9993486917659867,0.999329397298167,0.3553018761593499,0.34964963772912044
1,0.01770238576606925,0.0008773500932710315,0.01770238576606925,0.0008773500932710315,0.005717227002130168,0.0006674248281913407,0.9989722712150768,0.9989417109747064,0.36734698673635524,0.3497209465062667
2,0.029984378602080496,0.0024910726524324223,0.029984378602080496,0.0024910726524324223,0.017426256274625518,0.002361039774556476,0.9980971466323472,0.9980414935220999,0.38341063774918116,0.35344675963595606
3,0.03726215529060906,0.006295177970856541,0.03726215529060906,0.006295177970856541,0.028109973117150848,0.004571719743475202,0.9959360345132079,0.9958186966563413,0.39611748902176974,0.35886443392531264
4,0.03572995702025042,0.006618596649830978,0.03572995702025042,0.006618596649830978,0.03680461440336137,0.0055609841975371435,0.9933216721385411,0.993126069689032,0.41742491492082634,0.38192980932514764
5,0.038827206423664495,0.006379165858222499,0.038827206423664495,0.006379165858222499,0.04788337021899859,0.006539649155192998,0.99075761863851,0.9904901590374046,0.42551479006787146,0.38712390807776953
6,0.04981086553931929,0.00563788895699383,0.04981086553931929,0.00563788895699383,0.0605874226813473,0.007430575261786888,0.9860572763777281,0.9856687420594786,0.42065362300275294,0.3720389022673269
7,0.057767802510484786,0.006263649111404436,0.057767802510484786,0.006263649111404436,0.06946373790828765,0.008360491761789558,0.9823674544768719,0.9818925522084598,0.4267402621899235,0.37070656495151966
8,0.08266066753411513,0.0057698670908830985,0.08266066753411513,0.0057698670908830985,0.07957139781799574,0.008404474201906938,0.9779004466715184,0.9773543971936969,0.436932006691623,0.3562643270702427
9,0.09799898475533628,0.007283118825597284,0.09799898475533628,0.007283118825597284,0.09067490619180267,0.00797373246541393,0.9744613048307181,0.9738901053183856,0.45730911074579694,0.36142354024735635
10,0.09760185564519104,0.007654308270877293,0.09760185564519104,0.007654308270877293,0.09723899784788506,0.007548303896807883,0.9725831578310383,0.971970124664347,0.4853912310110628,0.3899762718761826
11,0.10330012567414153,0.007463015126877666,0.10330012567414153,0.007463015126877666,0.10678528129419582,0.006555775893077695,0.967185754605393,0.9664844789785368,0.4856937330773527,0.3853974693985413
12,0.10724471196478733,0.007161605208433696,0.10724471196478733,0.007161605208433696,0.11541301701164372,0.006200314754977282,0.9625966003639411,0.9618425673021666,0.48668877223520957,0.38283554390400454
13,0.11537669888412963,0.008016890740463233,0.11537669888412963,0.008016890740463233,0.1303609949235791,0.006897537602195888,0.9551258260871724,0.9543128597367864,0.49466169876855554,0.38364987377953064
14,0.11069141110860833,0.011301101671828136,0.11069141110860833,0.011301101671828136,0.13552937988665054,0.008197250308558415,0.9527223766454327,0.9518964296966478,0.5012524490053123,0.39549915326365415
15,0.11781632023253483,0.010381482129725547,0.11781632023253483,0.010381482129725547,0.14771784459938808,0.008235277467842922,0.9452478536984323,0.9443172401193185,0.506664753165418,0.3934903949592601
16,0.12856022399041606,0.014097246409097694,0.12856022399041606,0.014097246409097694,0.16083339700135252,0.010108886465264871,0.9379313145076028,0.9368977572662991,0.5363566145123893,0.4118482589496269
17,0.12155593213960483,0.013969225316291242,0.12155593213960483,0.013969225316291242,0.1585496685754489,0.010293731108108956,0.93045080271444,0.929332092130589,0.5510092847465805,0.4345397339819555
18,0.12615728971544163,0.012686471238025647,0.12615728971544163,0.012686471238025647,0.15540324446328854,0.010107277213821465,0.9263615393487913,0.9252095128258461,0.5743504698933566,0.45368643444275863
19,0.1087920632862166,0.012471510153906854,0.1087920632862166,0.012471510153906854,0.14739398327283756,0.008111146055507498,0.9225202719933115,0.9213070021263486,0.5958612814462271,0.4948824770998164
20,0.09631419771536485,0.01423757245211231,0.09631419771536485,0.01423757245211231,0.1663292159218566,0.010285466884264538,0.9019988886003235,0.9005989488110939,0.5824907381436615,0.5025878833225534
21,0.08662040985294153,0.014848795188340428,0.08662040985294153,0.014848795188340428,0.21835432368234886,0.01780702953598667,0.877678725458356,0.8760789518088605,0.5634087520374303,0.5084455083253319
22,0.08001953064339809,0.014222860372592567,0.08001953064339809,0.014222860372592567,0.2531816213628378,0.026132973170295608,0.8541568816287964,0.8524268197858204,0.5709430029160909,0.5293577450861223
23,0.08190298944406041,0.011989451354674031,0.08190298944406041,0.011989451354674031,0.29329234981954944,0.03248131382623373,0.8440761946999599,0.8429275962832775,0.58444904878784,0.5604295398839674
24,0.1009259347300048,0.01454075837355119,0.1009259347300048,0.01454075837355119,0.2214615371312077,0.032660587248279624,0.8699495243005216,0.8697387058444874,0.6375328111556003,0.6460437252562743
