layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.00039619159194336656,4.088418667075463e-05,0.00039619159194336656,4.088418667075463e-05,2.8986786413404066e-05,2.921351135543173e-06,0.9999679679660585,0.9999670443259322,0.7158465375635157,0.7160714130269754
1,0.007045263891585732,0.0010474916578978098,0.007045263891585732,0.0010474916578978098,0.004460552920033339,0.00023032557084249163,0.997662319058761,0.9976277355831037,0.7439198645233548,0.7373037737247148
2,0.023241041953125298,0.0022994406422429912,0.023241041953125298,0.0022994406422429912,0.013448238627218351,0.0007010731044946256,0.9940097359500379,0.993921716366177,0.6686453270256689,0.6455923322759777
3,0.009122204022614131,0.0009332486187468929,0.009122204022614131,0.0009332486187468929,0.0185288330892244,0.0010065221818404003,0.9933306624423409,0.9932132205537049,0.6538942421751651,0.6546815546565627
4,0.012677270650780439,0.0020611165967375383,0.012677270650780439,0.0020611165967375383,0.02364681056883668,0.0015106072614350236,0.9896684046208074,0.9894989363347764,0.6440057964564901,0.6378332774852052
5,0.012646746034491382,0.002726383021078985,0.012646746034491382,0.002726383021078985,0.028378839842775488,0.0018316122426650925,0.9892824141974681,0.9891219078458898,0.6566199632300397,0.6617541366096059
6,0.017904945042052815,0.003950633449536231,0.017904945042052815,0.003950633449536231,0.03730571422972057,0.0024383405486357672,0.984401731346384,0.984200997125092,0.633334489585402,0.6465969527042245
7,0.01713364079749644,0.0024479238175998,0.01713364079749644,0.0024479238175998,0.044506431223786724,0.0030205423716477904,0.9846549986810536,0.9844696228593484,0.6285212076526039,0.6367086423336883
8,0.018234968314877583,0.002000585825383159,0.018234968314877583,0.002000585825383159,0.05658016214238757,0.0042864133638533105,0.9798802101238289,0.9796259693602263,0.6436575467529632,0.6435838764716398
9,0.028788196769910495,0.004947108904591797,0.028788196769910495,0.004947108904591797,0.07996732889137807,0.00825753945275277,0.9675059337015933,0.967087217871784,0.6675856280115231,0.6462872212388909
10,0.045888036784214825,0.008995252947561936,0.045888036784214825,0.008995252947561936,0.09794421793007994,0.010168944940989754,0.955253607180282,0.954622388587368,0.7219719330211866,0.6784081851360393
11,0.036344900379805235,0.00768369566887534,0.036344900379805235,0.00768369566887534,0.07921528670796399,0.007262805700051982,0.9319683015108089,0.9311863660427695,0.8280528269557659,0.793942376148199
12,0.014291590504317681,0.001978302348048743,0.014291590504317681,0.001978302348048743,0.018107011268172945,0.004057492147841921,0.445012234472988,0.4440062637037426,0.9851775851658848,0.9723461613458539
