layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,5.7143958248028003e-05,5.027730369928992e-06,5.7143958248028003e-05,5.027730369928992e-06,1.1508459900656306e-05,1.1867394805572832e-06,0.9999990253145116,0.9999990205372753,0.9262262373097465,0.9262438360023196
1,0.0012978081133414331,0.0001805520263260555,0.0012978081133414331,0.0001805520263260555,0.0002826969711300676,1.651230609922388e-05,0.9947952022814693,0.9947145990198962,0.9852813235495528,0.9839895899242735
2,0.0005804596746250093,8.257124361475949e-05,0.0005804596746250093,8.257124361475949e-05,0.00022927928072286912,1.4694871776594598e-05,0.9894400221480899,0.9892684123108709,0.9949527015700174,0.9943724233831885
3,0.00039094385455761167,5.386734037978046e-05,0.00039094385455761167,5.386734037978046e-05,0.00032390077408053417,4.3488215960769397e-05,0.9725622985848558,0.9721565520087359,0.9968442105178686,0.9964536867488472
4,0.0007072726519552412,0.00012019028177226119,0.0007072726519552412,0.00012019028177226119,0.0004784493135778894,6.825730007643768e-05,0.9451164046585593,0.9445197184619945,0.9966522046554243,0.9959456720243111
5,0.0007967342017179303,0.0001685585819988936,0.0007967342017179303,0.0001685585819988936,0.0006376333133921679,7.634107764005189e-05,0.9556996013018707,0.9551390746727654,0.9960310087384686,0.9952354519037815
6,0.0007738314899195335,0.00016189488970064602,0.0007738314899195335,0.00016189488970064602,0.0011382776596843365,0.00020810019630862681,0.9367665274346012,0.9359116070595297,0.9954073983718024,0.9946374760377429
7,0.0006294629032306692,0.00011427416531289863,0.0006294629032306692,0.00011427416531289863,0.0008441059408250474,0.00010384425835019358,0.9570906155738593,0.9564873843703288,0.9950591930515793,0.9944438390182061
8,0.0006787292804021829,0.0001576784304427324,0.0006787292804021829,0.0001576784304427324,0.002279019909633491,0.0004220682046694011,0.9190967422614137,0.9179498656049997,0.9932251060551934,0.9926616662547053
9,0.0010130978508265103,0.00023896187488325885,0.0010130978508265103,0.00023896187488325885,0.00197434345419257,0.00019449787533402495,0.9721666669438831,0.9718012739061458,0.9904245685658848,0.9895871181280945
10,0.0032995653662253417,0.0004428102474486185,0.0032995653662253417,0.0004428102474486185,0.005288485898987677,0.0005201016658569512,0.9501010585853638,0.9493821922412806,0.9822747941637907,0.9791533699593504
11,0.006079353949905973,0.0008336765632054618,0.006079353949905973,0.0008336765632054618,0.011797885454696292,0.0012188230962275255,0.9448786564698877,0.9442869310225904,0.9669009285670237,0.9615682958415557
12,0.058037839746964956,0.006540479674392683,0.058037839746964956,0.006540479674392683,0.1800524695070463,0.024216741235938657,0.9152875165692093,0.9146810546813539,0.6182536728080422,0.6305318344644166
