layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.000545117853177398,6.348709022352463e-05,0.000545117853177398,6.348709022352463e-05,5.944159655523882e-05,9.87006406193587e-06,0.9999922850147545,0.9999920183179053,0.07860954668134643,0.07830113541934594
1,0.007953890587533197,0.0012135334272277596,0.007953890587533197,0.0012135334272277596,0.00021316012072928329,2.507462296045245e-05,0.9996525313042994,0.9996445787283901,0.49680409946393905,0.4888729013577378
2,0.0062105715053426104,0.0012456381464813202,0.0062105715053426104,0.0012456381464813202,0.0003336207601420236,5.722273094630105e-05,0.999684532208501,0.9996777469952005,0.668584591897055,0.662417145944777
3,0.003088163284194979,0.0008086900459338069,0.003088163284194979,0.0008086900459338069,0.0006170415861459771,0.00013822453388398045,0.9996059566524789,0.9995977785047445,0.6393144542516496,0.6370299614798658
4,0.003144386121071617,0.0003205423031267018,0.003144386121071617,0.0003205423031267018,0.0010518103873073492,0.0002673655038750163,0.9993531243059908,0.9993391708268552,0.6517766486574492,0.6531553914215542
5,0.0034251793277340335,0.0005611068946452634,0.0034251793277340335,0.0005611068946452634,0.001403729024706977,0.00040246267681553967,0.9993050952491694,0.9992888197843088,0.6477918512336952,0.6474489444493366
6,0.004711001887419639,0.0008372300145810473,0.004711001887419639,0.0008372300145810473,0.001869050278612925,0.0006206229421727668,0.9990734330230402,0.9990523538851025,0.6197192196610599,0.6171589295791873
7,0.0073490001179216825,0.0015187653821490672,0.0073490001179216825,0.0015187653821490672,0.0025232822740715484,0.0008106262448809861,0.9986184835660673,0.9985873583487961,0.60872749447594,0.6022160833484653
8,0.006377159104564141,0.0010631990028790897,0.006377159104564141,0.0010631990028790897,0.003472835799934722,0.0011544315820738772,0.9982157385282373,0.9981728693004028,0.5590760621775468,0.5566710294358569
9,0.007638442025864597,0.0012621707051158144,0.007638442025864597,0.0012621707051158144,0.005957411684497422,0.0015216201328007606,0.9946560536053923,0.9945099778028591,0.6047332353700177,0.6036518496659797
