layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0007520350514161154,9.468110508363156e-05,0.0007520350514161154,9.468110508363156e-05,5.9902863542899145e-05,6.2787731942945674e-06,0.9999551400457629,0.9999534776775957,0.4625998733615626,0.4630595971447831
1,0.0067178657726944275,0.0013626714472509635,0.0067178657726944275,0.0013626714472509635,0.0013025342053457321,0.00011293502337687604,0.9987360009264911,0.9987040082956071,0.8552457264128783,0.8485386755903119
2,0.0271706059978734,0.0019240894344406175,0.0271706059978734,0.0019240894344406175,0.004019684776873265,0.00044484765200046545,0.9952443187221559,0.9951568097860308,0.8295718527557174,0.8024012467578444
3,0.007040631225107839,0.001180155551601622,0.007040631225107839,0.001180155551601622,0.005498697745218359,0.000400219539871808,0.9919181155483947,0.991740767384281,0.843310888382079,0.8365621618436597
4,0.005246528931481668,0.0011121788380828047,0.005246528931481668,0.0011121788380828047,0.005882226289457452,0.000624780098646335,0.9902992225331169,0.9900866172292268,0.84221265458409,0.8382908182259359
5,0.005828656762477442,0.0010534055193548888,0.005828656762477442,0.0010534055193548888,0.005910967106559756,0.0005253931182679854,0.992177919362897,0.9919999342289362,0.8448455541996005,0.8398091398107297
6,0.0072343847070141685,0.0011019315788321545,0.0072343847070141685,0.0011019315788321545,0.006723848672250153,0.0006223965150492227,0.99198233863888,0.9917958456764372,0.844702072842663,0.8379667636227559
7,0.00863481331443189,0.0015075881979141016,0.00863481331443189,0.0015075881979141016,0.008337943025648146,0.0006424252388112295,0.9887323166419397,0.9884975698329722,0.8467183394265833,0.8388716574816966
8,0.012976658662122359,0.002037900990802084,0.012976658662122359,0.002037900990802084,0.010244354359656857,0.0008860249832438091,0.9880428673683057,0.9878002599914013,0.8429588167047125,0.8304276537588887
9,0.01254731688704569,0.002165627691765393,0.01254731688704569,0.002165627691765393,0.013869359508451987,0.0015052180165654062,0.9837174666024036,0.9833963073791177,0.8385758877761897,0.8268696766159497
10,0.01471303543989777,0.0023188431875875003,0.01471303543989777,0.0023188431875875003,0.01835775819034606,0.0018079872851717088,0.9831754573575885,0.9828691012521632,0.8255031994414859,0.8118720447846203
11,0.0155473821436256,0.0022201016456095423,0.0155473821436256,0.0022201016456095423,0.022856536217699043,0.0025916508533015198,0.9818342783170794,0.9815030207813052,0.8147353259310558,0.8006404981847858
12,0.018160293687885562,0.002885141976605984,0.018160293687885562,0.002885141976605984,0.030125154807731275,0.0036961756788198067,0.9795955774200921,0.9792218985774528,0.8006454733271745,0.7840911231406789
13,0.01780777698897593,0.0029085809028622806,0.01780777698897593,0.0029085809028622806,0.03610680376832772,0.00461669751009787,0.9784363581089115,0.9780319567014346,0.787295349970296,0.771980788094051
14,0.01795984941175162,0.003296345818777638,0.01795984941175162,0.003296345818777638,0.04357769244139947,0.005915702319589615,0.9762665169852676,0.9758210735095844,0.7781089750292092,0.7634952007295578
15,0.01684077080621583,0.002836979865458303,0.01684077080621583,0.002836979865458303,0.05199181023715225,0.007761899537586738,0.9726331403806556,0.9721269953754914,0.7700414043581291,0.7595448352349018
16,0.018593153333569274,0.00317528878272338,0.018593153333569274,0.00317528878272338,0.059692421948283336,0.00905503472355561,0.9690116725296493,0.9684724510413542,0.7674469952686322,0.755192399763931
17,0.020135338251500857,0.003770857622294794,0.020135338251500857,0.003770857622294794,0.06316475092490394,0.009790440932148639,0.9638272818812336,0.9632304533364834,0.7709348810635172,0.7569473588476796
18,0.027057526495990997,0.005278108266284871,0.027057526495990997,0.005278108266284871,0.06860931104274932,0.010765350479117572,0.9553372601425165,0.9546345596648247,0.7798416287995587,0.7571072699181249
19,0.03091105640333766,0.005600711852514629,0.03091105640333766,0.005600711852514629,0.07586454932419709,0.01174923823265635,0.952226366774129,0.9515157408904932,0.7979221722374242,0.7703708838961775
20,0.03340940576856658,0.005922859095735898,0.03340940576856658,0.005922859095735898,0.07347659963593971,0.011210218845070886,0.9433875993139915,0.9425974733988931,0.8165995617882833,0.7861087817598663
21,0.02543128147071237,0.003967911368344318,0.02543128147071237,0.003967911368344318,0.06542541782226383,0.009570093453448478,0.9347715104249051,0.9339362989496433,0.8395936827439885,0.8182276525539297
22,0.02224982107253908,0.005402603948208799,0.02224982107253908,0.005402603948208799,0.05520413895428479,0.008789497108550244,0.9140515051949331,0.9131660121242446,0.8754309661119721,0.8581728977518223
23,0.0323089365772101,0.0068614348777594715,0.0323089365772101,0.0068614348777594715,0.05152828449897451,0.011282770196160898,0.7620868196695214,0.7598544223879186,0.9068892220425075,0.8825906275348441
24,0.1765213959202999,0.08478470135685287,0.1765213959202999,0.08478470135685287,0.09593705071959997,0.0471676640068846,0.08305051051097606,0.08165296999763008,0.8209885356482465,0.9633686671221996
