layer,relational_mean,relational_std,l3_mean,l3_std,per_token_mean,per_token_std,cka,cka_unbiased,anisotropy_base,anisotropy_ft
0,0.0008469793851264264,7.324234819707035e-05,0.0008469793851264264,7.324234819707035e-05,8.39245758184466e-05,7.615614112994085e-06,0.9999718296092627,0.9999708296595298,0.05978327097418914,0.0594773664022298
1,0.04545562443626473,0.006040959989653341,0.04545562443626473,0.006040959989653341,0.03244510587417053,0.0028331073980661222,0.9840774848575167,0.9837080464516362,0.29711334985499593,0.2532982566417773
2,0.03534107949270961,0.004151528693953538,0.03534107949270961,0.004151528693953538,0.07491836248920868,0.005216448330268377,0.9602343003241124,0.9598485260079788,0.43791249277308586,0.4103046316333011
3,0.043261816300326536,0.004633333937046599,0.043261816300326536,0.004633333937046599,0.09869922899854275,0.006880744838280845,0.9598472524770015,0.9594747314694129,0.546129615020323,0.5146120754078618
4,0.04062408092850578,0.003565695325957641,0.04062408092850578,0.003565695325957641,0.11667834676516153,0.007489380668844267,0.9389743289476827,0.9385676313212485,0.5560390616941204,0.5413269735347198
5,0.05262906662970115,0.0054636910486177545,0.05262906662970115,0.0054636910486177545,0.12518601609723953,0.007741330194067525,0.9218447480111776,0.9214173530182056,0.5719227183482742,0.5392180916900071
6,0.04650884464425019,0.0066447161723663965,0.04650884464425019,0.0066447161723663965,0.14491069679305602,0.009437988029808966,0.9060991182779458,0.9054170393571125,0.5342623651889576,0.5306524471232483
7,0.05488277112463717,0.005997386716312126,0.05488277112463717,0.005997386716312126,0.19750201583120996,0.010920687776028773,0.9023831595604084,0.9017209344502988,0.5076704572942157,0.5206630212045451
8,0.06749153368292503,0.01156772466817712,0.06749153368292503,0.01156772466817712,0.23526029159796016,0.014978703846804591,0.8795934983844473,0.8784999063381368,0.5222959975377078,0.5578128225341604
9,0.07075095243767039,0.011665888607320105,0.07075095243767039,0.011665888607320105,0.2442839745247743,0.01569144313163076,0.8751843438729329,0.8743540198341262,0.5145382453334596,0.5415431434586434
10,0.06647547954076963,0.00847109155583064,0.06647547954076963,0.00847109155583064,0.2530730172046679,0.015019016339395903,0.8739418015046091,0.8733282918753625,0.5280705519209796,0.5300690190449135
11,0.07156917913887532,0.011703999303369782,0.07156917913887532,0.011703999303369782,0.2646669873052513,0.01539555084522664,0.8605328984862693,0.8599238611609781,0.5376981741242839,0.522055276548157
12,0.07288893395779235,0.01320253955521009,0.07288893395779235,0.01320253955521009,0.27320429666023627,0.021211172194824827,0.8550205663589615,0.8545440746200013,0.5714377487180776,0.5492853626001077
13,0.07659791853971479,0.009728820080135597,0.07659791853971479,0.009728820080135597,0.2834771087430139,0.020717950356785073,0.852377521288128,0.8521240069340668,0.5650657265280574,0.5566191447078549
14,0.08416091765289474,0.014120381657018783,0.08416091765289474,0.014120381657018783,0.29489289789414685,0.024207309710525822,0.8473164859489954,0.8471552791228697,0.602236935549925,0.5762055815128406
15,0.0847325002109802,0.010716137240619466,0.0847325002109802,0.010716137240619466,0.306232146397481,0.01633432153704838,0.8451231428681292,0.8449780646284293,0.5763046557560746,0.5684256715765585
16,0.0884414692734454,0.008552219613837087,0.0884414692734454,0.008552219613837087,0.32837834389005244,0.017314597099474277,0.8416823323019845,0.8414032727945565,0.5876523951201991,0.5965923681688973
17,0.09174805232664587,0.010201447307328497,0.09174805232664587,0.010201447307328497,0.314631677491913,0.01662083777043124,0.8160149986281678,0.8159004881360782,0.6459431708482513,0.6313931012853207
18,0.10465114054111549,0.01828232287232492,0.10465114054111549,0.01828232287232492,0.31581786377227483,0.016158408836223565,0.777888577783264,0.7780353238445257,0.7331759933802866,0.6721929546997301
19,0.10513021949512111,0.016195313722817413,0.10513021949512111,0.016195313722817413,0.30778786901632815,0.015288143973818847,0.7431552049415144,0.7428664882932277,0.7435748426712202,0.6896913279363058
20,0.10850475604937224,0.014506415549628005,0.10850475604937224,0.014506415549628005,0.2979955283165324,0.018498739687707537,0.6495507241779108,0.648579280902421,0.7505212164997885,0.7229502834220407
21,0.10491389268153872,0.014228793411793207,0.10491389268153872,0.014228793411793207,0.298420253995447,0.01886869661786576,0.6368604173651695,0.6359858090891084,0.7624179452853832,0.7465994784881105
22,0.11424527403417875,0.014640982616911985,0.11424527403417875,0.014640982616911985,0.3038257057790569,0.012955959429797527,0.6601547907667612,0.6599438310044102,0.7580472496191966,0.7550348782797678
23,0.13216654324445615,0.011348725408270463,0.13216654324445615,0.011348725408270463,0.36326071206879584,0.026630946469458478,0.6967424244868307,0.696671355683176,0.6936115653366156,0.7403013083140266
24,0.22335243432051985,0.05301630262973465,0.22335243432051985,0.05301630262973465,0.3709235506858485,0.022947559170256926,0.7251834133811568,0.7254435350074193,0.5848370667134318,0.8052766724449736
